Device time,"Ambient air temperature (℃)","Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Control module voltage (V)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Fuel used (L)","Fuel used (total) (L)","Fuel used price (HRK)","Fuel used price (total) (HRK)","Instant engine power (based on acceleration) (kW)","Instant engine power (based on fuel consumption) (kW)","Instant engine torque (based on fuel consumption) (N⋅m)","Intake manifold absolute pressure (kPa)","MAF air flow rate (g/sec)","OBD Module Voltage (V)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
18-09-2020 18:27:23.758,,,,19.351200711541,,,,,,1.02593806166667,14.8864386312222,,,,,,,78.1825605454694,,,,,,,,7.35309905183258,43,
18-09-2020 18:27:23.960,,,,19.3761871820854,,,,,,1.02834928427778,14.8888498538333,,,,,,,52.1893412901561,,,,,,,,3.07494253009285,43,
18-09-2020 18:27:24.164,,,,19.3949825055079,,,,,,1.03044571763889,14.8909462871944,,,,,,,,,,,,,,,,37,
18-09-2020 18:27:24.242,,,,19.4005011482925,,,,,,1.03115712888889,14.8916576984444,,,,,,,5.72728125442869,,,,,,,,-2.0197287426741,33,
18-09-2020 18:27:24.288,,,,19.4037998274402,,,,,,1.03158265838889,14.8920832279444,,,,,,,-9.28445924307791,,,,,,,,-5.23918229357569,33,
18-09-2020 18:27:24.335,,,,19.4061731372953,,,,,,1.03196406075,14.8924646303056,,,,,,,-32.1569481162422,,,,,,,,-10.356029340939,29,
18-09-2020 18:27:24.405,,,,19.4096609661784,,,,,,1.03252490544444,14.893025475,,,,,,,-27.4824648981396,,,,,,,,-9.21525258846078,29,
18-09-2020 18:27:24.453,,,,19.4120423810873,,,,,,1.03290806230556,14.8934086318611,,,,,,,-11.2980687097489,,,,,,,,-5.26555760333091,29,
18-09-2020 18:27:24.501,,,,19.4144592229876,,,,,,1.03329713194444,14.8937977015,,,,,,,-11.1103991168868,,,,,,,,-5.21975807882837,29,
18-09-2020 18:27:24.549,,,,19.4171052421562,,,,,,1.03369638777778,14.8941969573333,,,,,,,16.8960369927029,,,,,,,,1.301610685953,30,
18-09-2020 18:27:24.594,,,,19.4195751400739,,,,,,1.03406921944444,14.894569789,,,,,,,17.6248534756441,,,,,,,,1.47354477286221,30,
18-09-2020 18:27:24.639,,,,19.422569850544,,,,,,1.03447494566667,14.8949755152222,,,,,,,34.0047900680528,,,,,,,,4.46649822608556,32,
18-09-2020 18:27:24.686,,,,19.4257088881534,,,,,,1.03490044344444,14.895401013,,,,,,,34.1230742023402,,,,,,,,4.49265845696231,32,
18-09-2020 18:27:24.734,,,,19.4293095805044,,,,,,1.03534807422222,14.8958486437778,,,,,,,45.3174458878428,,,,,,,,5.98519048407383,34,
18-09-2020 18:27:24.787,,,,19.4333251173899,,,,,,1.03584754461111,14.8963481141667,,,,,,,44.1091781014503,,,,,,,,5.73368391370255,34,
18-09-2020 18:27:24.834,,,,19.4373615177076,,,,,,1.03631519861111,14.8968157681667,,,,,,,48.6716018181222,,,,,,,,5.70296874311188,36,
18-09-2020 18:27:24.879,,,,19.441189555256,,,,,,1.03675891361111,14.8972594831667,,,,,,,49.0883670923458,,,,,,,,5.78490084188241,36,
18-09-2020 18:27:24.927,,,,19.4458806102833,,,,,,1.03727127922222,14.8977718487778,,,,,,,54.1069660058703,,,,,,,,5.77025221483918,38,
18-09-2020 18:27:24.977,,,,19.4506889662749,,,,,,1.03779677066667,14.8982973402222,,,,,,,54.6075633085111,,,,,,,,5.86348528027724,38,
18-09-2020 18:27:25.025,,,,19.4558331627366,,,,,,1.03833108844444,14.898831658,,,,,,,59.8673602195522,,,,,,,,5.82031285694887,40,
18-09-2020 18:27:25.068,,,,19.4604685785743,,,,,,1.03881283177778,14.8993134013333,,,,,,,60.0480227454123,,,,,,,,5.8522777416107,40,
18-09-2020 18:27:25.113,,,,19.4652859303645,,,,,,1.03931374955555,14.8998143191111,,,,,,,43.8156368938285,,,,,,,,2.98025799616632,40,
18-09-2020 18:27:25.157,,,,19.4703719584104,,,,,,1.03982001172222,14.9003205812778,,,,,,,67.8634019423318,,,,,,,,6.17415322877652,42,
18-09-2020 18:27:25.201,,,,19.4755485399353,,,,,,1.04033550688889,14.9008360764444,,,,,,,49.9507997861394,,,,,,,,3.15576954197666,42,
18-09-2020 18:27:25.247,,,,19.4808732847062,,,,,,1.04086599255555,14.9013665621111,,,,,,,49.731839361882,,,,,,,,3.11887336313729,42,
18-09-2020 18:27:25.309,,,,19.4882273457742,,,,,,1.04159911305555,14.9020996826111,,,,,,,48.0577127157392,,,,,,,,2.83677272168429,42,
18-09-2020 18:27:25.355,,,,19.4935351510614,,,,,,1.04212852072222,14.9026290902778,,,,,,,31.2228810827391,,,,,,,,0,42,
18-09-2020 18:27:25.399,,,,19.4987150925906,,,,,,1.04264541705555,14.9031459866111,,,,,,,31.2228810827391,,,,,,,,0,42,
18-09-2020 18:27:25.446,,,,19.5041578585829,,,,,,1.04318882355555,14.9036893931111,,,,,,,31.2228810827391,,,,,,,,0,42,
18-09-2020 18:27:25.494,,,,19.5097804812337,,,,,,1.04375043472222,14.9042510042778,,,,,,,31.2228810827391,,,,,,,,0,42,
18-09-2020 18:27:25.538,,,,19.5149048100753,,,,,,1.04426252555555,14.9047630951111,,,,,,,31.2228810827391,,,,,,,,0,42,
18-09-2020 18:27:25.585,,,,19.520439464497,,,,,,1.04481585338889,14.9053164229444,,,,,,,31.2228810827391,,,,,,,,0,42,
18-09-2020 18:27:25.628,,,,19.5256734386358,,,,,,1.04532903927778,14.9058296088333,,,,,,,42.7579484260017,,,,,,,,1.52265404690993,43,
18-09-2020 18:27:25.675,,,,19.5314007747232,,,,,,1.04589084025,14.9063914098056,,,,,,,42.8140235228409,,,,,,,,1.53188330162029,43,
18-09-2020 18:27:25.718,,,,19.5366532571582,,,,,,1.04640630752778,14.9069068770833,,,,,,,42.8518102540005,,,,,,,,1.53810252166987,43,
18-09-2020 18:27:25.766,,,,19.5424598755777,,,,,,1.04697686138889,14.9074774309444,,,,,,,42.8355231871141,,,,,,,,1.53542187558538,43,
18-09-2020 18:27:25.813,,,,19.5482471380063,,,,,,1.04754492602778,14.9080454955833,,,,,,,33.5066084410811,,,,,,,,0,43,
18-09-2020 18:27:25.864,,,,19.5541812619258,,,,,,1.04813995519444,14.90864052475,,,,,,,22.5232387545714,,,,,,,,-1.46594326471194,42,
18-09-2020 18:27:25.915,,,,19.5600567280026,,,,,,1.04872942286111,14.9092299924167,,,,,,,22.8477768395646,,,,,,,,-1.41125660037656,42,
18-09-2020 18:27:25.963,,,,19.5661508804688,,,,,,1.04931781775,14.9098183873056,,,,,,,,,,,,,,,,44,
18-09-2020 18:27:26.008,,,,19.5718325401519,,,,,,1.04986667619444,14.91036724575,,,,,,,,,,,,,,,,44,
18-09-2020 18:27:26.055,,,,19.5783074383614,,,,,,1.05047135769444,14.91097192725,,,,,,,78.8522230950555,,,,,,,,5.8205750693245,46,
18-09-2020 18:27:26.099,,,,19.5842345118306,,,,,,1.05102514913889,14.9115257186944,,,,,,,80.3237106461531,,,,,,,,6.04696849747104,46,
18-09-2020 18:27:26.148,,,,19.5924439640115,,,,,,1.05173208480555,14.9122326543611,,,,,,,147.735333477191,,,,,,,,12.042084677531,52,
18-09-2020 18:27:26.195,,,,19.6003696028652,,,,,,1.05241543269444,14.91291600225,,,,,,,146.588840008647,,,,,,,,11.8860456279142,52,
18-09-2020 18:27:26.242,,,,19.6072465037492,,,,,,1.05303913002778,14.9135396995833,,,,,,,,,,,,,,,,48,
18-09-2020 18:27:26.287,,,,19.6139414535739,,,,,,1.05364715936111,14.9141477289167,,,,,,,66.5813959250644,,,,,,,,2.94511946582601,48,
18-09-2020 18:27:26.345,,,,19.6230488670945,,,,,,1.05445247602778,14.9149530455833,,,,,,,,,,,,,,,,50,
18-09-2020 18:27:26.395,,,,19.6307922723529,,,,,,1.05513753852778,14.9156381080833,,,,,,,,,,,,,,,,50,
18-09-2020 18:27:26.442,,,,19.6387424062173,,,,,,1.05582417252778,14.9163247420833,,,,,,,99.9917485184509,,,,,,,,5.54412910546918,52,
18-09-2020 18:27:26.516,,,,19.6511388716026,,,,,,1.05689550975,14.9173960793056,,,,,,,94.9102283881803,,,,,,,,4.85252850460163,52,
18-09-2020 18:27:26.556,,,,19.6582295286273,,,,,,1.05749519625,14.9179957658055,,,,,,,106.534020663921,,,,,,,,5.26522075280442,54,
18-09-2020 18:27:26.605,,,,19.6668318689306,,,,,,1.05822300225,14.9187235718056,,,,,,,106.688989268517,,,,,,,,5.28553099105028,54,
18-09-2020 18:27:26.653,,,,19.6761594903729,,,,,,1.05898949391667,14.9194900634722,,,,,,,131.055396700019,,,,,,,,6.58179728664617,57,
18-09-2020 18:27:26.702,,,,19.6856410069275,,,,,,1.05976902275,14.9202695923055,,,,,,,138.145790130898,,,,,,,,7.46215775634288,57,
18-09-2020 18:27:26.749,,,,19.6949023684252,,,,,,1.06052395075,14.9210245203056,,,,,,,129.397529235711,,,,,,,,5.75595189889141,58,
18-09-2020 18:27:26.797,,,,19.7043804299873,,,,,,1.06129694413889,14.9217975136944,,,,,,,129.531945605976,,,,,,,,5.77235361253515,58,
18-09-2020 18:27:26.846,,,,19.7144339902912,,,,,,1.06210342413889,14.9226039936944,,,,,,,127.72343484372,,,,,,,,4.3282893180936,60,
18-09-2020 18:27:26.893,,,,19.724290883472,,,,,,1.06289453413889,14.9233951036944,,,,,,,128.070511185995,,,,,,,,4.36922846765565,60,
18-09-2020 18:27:26.944,,,,19.7352710014164,,,,,,1.06376252552778,14.9242630950833,,,,,,,150.555046763752,,,,,,,,5.72077143458641,62,
18-09-2020 18:27:26.988,,,,19.7449937486469,,,,,,1.06453148052778,14.9250320500833,,,,,,,151.421065982585,,,,,,,,5.81962694794553,62,
18-09-2020 18:27:27.032,,,,19.7547832161996,,,,,,1.06530056352778,14.9258011330833,,,,,,,145.16330455433,,,,,,,,4.46946630460414,63,
18-09-2020 18:27:27.078,,,,19.7649325575479,,,,,,1.06609790377778,14.9265984733333,,,,,,,145.568362465204,,,,,,,,4.51496947158242,63,
18-09-2020 18:27:27.125,,,,19.7757275524544,,,,,,1.06694055444444,14.927441124,,,,,,,138.144293416213,,,,,,,,3.05970175740702,64,
18-09-2020 18:27:27.196,,,,19.7917665567347,,,,,,1.06819331888889,14.9286938884444,,,,,,,134.704232226367,,,,,,,,2.67929234959149,64,
18-09-2020 18:27:27.245,,,,19.8029482353469,,,,,,1.06906722288889,14.9295677924444,,,,,,,122.293274080649,,,,,,,,1.30686175080687,64,
18-09-2020 18:27:27.317,,,,19.8192883912127,,,,,,1.07034507,14.9308456395556,,,,,,,120.99064318036,,,,,,,,1.16281400803895,64,
18-09-2020 18:27:27.560,,,,19.8757795405138,,,,,,1.07473973986111,14.9352403094167,,,,,,,121.602960283124,,,,,,,,0.638895514235371,65,
18-09-2020 18:27:27.764,,,,19.9282660594971,,,,,,1.07870739430555,14.9392079638611,,,,,,,173.556301115282,,,,,,,,2.93260618776386,70,
18-09-2020 18:27:27.964,,,,19.9816624642575,,,,,,1.08270794030556,14.9432085098611,,,,,,,188.725722174983,,,,,,,,3.08921764034096,72,
18-09-2020 18:27:28.169,,,,20.0374000587368,,,,,,1.08687078963889,14.9473713591944,,,,,,,194.189032678187,,,,,,,,2.93228543617101,73,
18-09-2020 18:27:28.269,,,,20.0660399159621,,,,,,1.08898150808333,14.9494820776389,,,,,,,231.248739784177,,,,,,,,4.30699887003144,76,
18-09-2020 18:27:28.320,,,,20.0803820286141,,,,,,1.09003936052778,14.9505399300833,,,,,,,217.213069443404,,,,,,,,2.99997168026734,76,
18-09-2020 18:27:28.367,,,,20.0942553815609,,,,,,1.09105835713889,14.9515589266944,,,,,,,229.881207257538,,,,,,,,3.44530662553687,77,
18-09-2020 18:27:28.413,,,,20.1075477628316,,,,,,1.09203518555556,14.9525357551111,,,,,,,242.014686353925,,,,,,,,4.56052438368731,77,
18-09-2020 18:27:28.459,,,,20.1213288488261,,,,,,1.09304382522222,14.9535443947778,,,,,,,232.207931773976,,,,,,,,2.92323810592879,78,
18-09-2020 18:27:28.509,,,,20.1361026657327,,,,,,1.09412566355556,14.9546262331111,,,,,,,232.237642748797,,,,,,,,2.92593390397237,78,
18-09-2020 18:27:28.557,,,,20.1504763281402,,,,,,1.09517411205556,14.9556746816111,,,,,,,240.433700023511,,,,,,,,2.92518671174262,79,
18-09-2020 18:27:28.602,,,,20.1640099897065,,,,,,1.09616178102778,14.9566623505833,,,,,,,240.553211848947,,,,,,,,2.93589324434523,79,
18-09-2020 18:27:28.648,,,,20.1780046430451,,,,,,1.09717915436111,14.9576797239167,,,,,,,249.086784609963,,,,,,,,2.94721774687207,80,
18-09-2020 18:27:28.696,,,,20.1925373507261,,,,,,1.09823616547222,14.9587367350278,,,,,,,249.510942978586,,,,,,,,2.9847412268158,80,
18-09-2020 18:27:28.744,,,,20.2072889644544,,,,,,1.09930963436111,14.9598102039167,,,,,,,232.592882544912,,,,,,,,1.48807265127821,80,
18-09-2020 18:27:28.794,,,,20.2227171673349,,,,,,1.10043289880556,14.9609334683611,,,,,,,232.103198650963,,,,,,,,1.44475240786771,80,
18-09-2020 18:27:28.840,,,,20.2370071001205,,,,,,1.10146948280556,14.9619700523611,,,,,,,240.481505538333,,,,,,,,1.4431056464741,81,
18-09-2020 18:27:28.886,,,,20.251078249192,,,,,,1.10249066555556,14.9629912351111,,,,,,,240.67041618161,,,,,,,,1.4596114420926,81,
18-09-2020 18:27:28.934,,,,20.2661035337791,,,,,,1.10358162080556,14.9640821903611,,,,,,,240.655340368216,,,,,,,,1.45829421459103,81,
18-09-2020 18:27:28.980,,,,20.2802881020275,,,,,,1.10461201955556,14.9651125891111,,,,,,,241.080981514318,,,,,,,,1.49548399724448,81,
18-09-2020 18:27:29.028,,,,20.2951020306581,,,,,,1.10568865580556,14.9661892253611,,,,,,,223.965002953861,,,,,,,,0,81,
18-09-2020 18:27:29.077,,,,20.3103112306457,,,,,,1.10679457580556,14.9672951453611,,,,,,,223.965002953861,,,,,,,,0,81,
18-09-2020 18:27:29.116,,,,20.3222300164267,,,,,,1.10766162005556,14.9681621896111,,,,,,,223.965002953861,,,,,,,,0,81,
18-09-2020 18:27:29.164,,,,20.3370718512459,,,,,,1.10874176630556,14.9692423358611,,,,,,,223.965002953861,,,,,,,,0,81,
18-09-2020 18:27:29.210,,,,20.3515285547356,,,,,,1.10979441530556,14.9702949848611,,,,,,,223.965002953861,,,,,,,,0,81,
18-09-2020 18:27:29.257,,,,20.3659916076601,,,,,,1.11084801155556,14.9713485811111,,,,,,,223.965002953861,,,,,,,,0,81,
18-09-2020 18:27:29.304,,,,20.3804368894785,,,,,,1.11190081580556,14.9724013853611,,,,,,,223.965002953861,,,,,,,,0,81,
18-09-2020 18:27:29.352,,,,20.3953241394234,,,,,,1.11298635755556,14.9734869271111,,,,,,,223.965002953861,,,,,,,,0,81,
18-09-2020 18:27:29.398,,,,20.4094496898912,,,,,,1.11401687330556,14.9745174428611,,,,,,,223.965002953861,,,,,,,,0,81,
18-09-2020 18:27:29.445,,,,20.424112247162,,,,,,1.11508266602778,14.9755832355833,,,,,,,249.516910524072,,,,,,,,1.48053472887352,82,
18-09-2020 18:27:29.495,,,,20.4398227847508,,,,,,1.11622522213889,14.9767257916944,,,,,,,249.21630201853,,,,,,,,1.45458980102142,82,
18-09-2020 18:27:29.540,,,,20.4544239546668,,,,,,1.11727927980556,14.9777798493611,,,,,,,302.426246366906,,,,,,,,4.43535138272966,84,
18-09-2020 18:27:29.587,,,,20.4695998385681,,,,,,1.11837530947222,14.9788758790278,,,,,,,302.070473117211,,,,,,,,4.40537639183462,84,
18-09-2020 18:27:29.632,,,,20.4840316121754,,,,,,1.11941809480556,14.9799186643611,,,,,,,285.043740430995,,,,,,,,2.97082177683662,84,
18-09-2020 18:27:29.680,,,,20.4995001468882,,,,,,1.12053633080556,14.9810369003611,,,,,,,285.467035051623,,,,,,,,3.006485650976,84,
18-09-2020 18:27:29.727,,,,20.5148436135215,,,,,,1.12164185733333,14.9821424268889,,,,,,,276.706910324219,,,,,,,,1.49008903043543,85,
18-09-2020 18:27:29.775,,,,20.5305251541535,,,,,,1.12277228177778,14.9832728513333,,,,,,,276.622853924131,,,,,,,,1.48309033788001,85,
18-09-2020 18:27:29.822,,,,20.5464283254659,,,,,,1.12391501394444,14.9844155835,,,,,,,303.510216601526,,,,,,,,2.91791655622352,86,
18-09-2020 18:27:29.871,,,,20.5625949888918,,,,,,1.12507722988889,14.9855777994444,,,,,,,303.358457596818,,,,,,,,2.90542774578902,86,
18-09-2020 18:27:29.918,,,,20.5782064163439,,,,,,1.12620008172222,14.9867006512778,,,,,,,285.692922311674,,,,,,,,1.45166543478338,86,
18-09-2020 18:27:29.966,,,,20.5945212950743,,,,,,1.12736987888889,14.9878704484444,,,,,,,313.09387322095,,,,,,,,2.89445016966688,87,
18-09-2020 18:27:30.014,,,,20.6104108571401,,,,,,1.12850972872222,14.9890102982778,,,,,,,295.362535091488,,,,,,,,1.4520448537817,87,
18-09-2020 18:27:30.057,,,,20.625392894761,,,,,,1.12958119472222,14.9900817642778,,,,,,,324.25111232689,,,,,,,,2.98037790715002,88,
18-09-2020 18:27:30.104,,,,20.641245660878,,,,,,1.1307154585,14.9912160280556,,,,,,,324.360460067144,,,,,,,,2.98917202326293,88,
18-09-2020 18:27:30.149,,,,20.6569392488169,,,,,,1.1318349895,14.9923355590556,,,,,,,335.340193012255,,,,,,,,3.04126041510042,89,
18-09-2020 18:27:30.198,,,,20.6739021989338,,,,,,1.13304566144444,14.993546231,,,,,,,334.970277240495,,,,,,,,3.0118448025287,89,
18-09-2020 18:27:30.246,,,,20.690749633718,,,,,,1.13424464144444,14.994745211,,,,,,,344.686803202234,,,,,,,,2.94607214930694,90,
18-09-2020 18:27:30.294,,,,20.7074691788543,,,,,,1.13543508144444,14.995935651,,,,,,,344.435236739278,,,,,,,,2.92628991737445,90,
18-09-2020 18:27:30.338,,,,20.7233694112152,,,,,,1.13656402238889,14.9970645919444,,,,,,,355.327382748762,,,,,,,,2.93591186251665,91,
18-09-2020 18:27:30.400,,,,20.745411781822,,,,,,1.13812991752778,14.9986304870833,,,,,,,352.903233520238,,,,,,,,2.74738075708143,91,
18-09-2020 18:27:30.449,,,,20.7631055378662,,,,,,1.13938355552778,14.9998841250833,,,,,,,363.680685021695,,,,,,,,2.73231882335422,92,
18-09-2020 18:27:30.496,,,,20.7799168994404,,,,,,1.14057525708333,15.0010758266389,,,,,,,363.864439650117,,,,,,,,2.74645446460891,92,
18-09-2020 18:27:30.544,,,,20.797336626535,,,,,,1.14180681216667,15.0023073817222,,,,,,,374.537699886979,,,,,,,,2.70593256231573,93,
18-09-2020 18:27:30.588,,,,20.8133656360872,,,,,,1.14294056483333,15.0034411343889,,,,,,,377.960950735225,,,,,,,,2.96644042218855,93,
18-09-2020 18:27:30.635,,,,20.8307740178358,,,,,,1.1441686905,15.0046692600556,,,,,,,389.867959584143,,,,,,,,2.99919321702462,94,
18-09-2020 18:27:30.684,,,,20.8489719885971,,,,,,1.14545312738889,15.0059536969444,,,,,,,389.321645759999,,,,,,,,2.95806125825395,94,
18-09-2020 18:27:30.728,,,,20.8653649470077,,,,,,1.14660726919444,15.00710783875,,,,,,,401.885676836973,,,,,,,,3.02179694660714,95,
18-09-2020 18:27:30.774,,,,20.8829191481502,,,,,,1.14784371794444,15.0083442875,,,,,,,401.241682125862,,,,,,,,2.97382097811827,95,
18-09-2020 18:27:30.818,,,,20.8991643271964,,,,,,1.14898849169444,15.00948906125,,,,,,,381.680527244218,,,,,,,,1.51656467769209,95,
18-09-2020 18:27:30.863,,,,20.9165166376596,,,,,,1.15020825969444,15.01070882925,,,,,,,414.794575238754,,,,,,,,3.09191993510431,96,
18-09-2020 18:27:30.909,,,,20.9339201258355,,,,,,1.15143217969444,15.01193274925,,,,,,,393.573695859159,,,,,,,,1.52748610430616,96,
18-09-2020 18:27:30.956,,,,20.951770292801,,,,,,1.15268450627778,15.0131850758333,,,,,,,426.58477956496,,,,,,,,3.06126466108525,97,
18-09-2020 18:27:31.002,,,,20.9694392548361,,,,,,1.15392468361111,15.0144252531667,,,,,,,425.981960018561,,,,,,,,3.01728208660746,97,
18-09-2020 18:27:31.047,,,,20.9868316236079,,,,,,1.15514258405555,15.0156431536111,,,,,,,438.650431782833,,,,,,,,3.03341421022301,98,
18-09-2020 18:27:31.093,,,,21.0048333156005,,,,,,1.15640373244444,15.016904302,,,,,,,438.551380702658,,,,,,,,3.02626104600413,98,
18-09-2020 18:27:31.138,,,,21.0223752214461,,,,,,1.15762985844444,15.018130428,,,,,,,451.68740810196,,,,,,,,3.05784924827669,99,
18-09-2020 18:27:31.185,,,,21.0411011041082,,,,,,1.15893935069444,15.01943992025,,,,,,,451.354729890102,,,,,,,,3.03406692823964,99,
18-09-2020 18:27:31.231,,,,21.0593812873504,,,,,,1.16021483402778,15.0207154035833,,,,,,,463.989278838286,,,,,,,,3.01205381769086,100,
18-09-2020 18:27:31.278,,,,21.0782402734491,,,,,,1.16153131736111,15.0220318869167,,,,,,,463.742345654965,,,,,,,,2.99457771812579,100,
18-09-2020 18:27:31.327,,,,21.0979860027614,,,,,,1.16290672975,15.0234072993055,,,,,,,475.937545225057,,,,,,,,2.92466929301969,101,
18-09-2020 18:27:31.375,,,,21.1169727472135,,,,,,1.16422992794444,15.0247304975,,,,,,,476.001539647314,,,,,,,,2.92915350158625,101,
18-09-2020 18:27:31.418,,,,21.1344428515381,,,,,,1.16544798794444,15.0259485575,,,,,,,455.409446344491,,,,,,,,1.48622710370542,101,
18-09-2020 18:27:31.466,,,,21.1536765693268,,,,,,1.16678961863889,15.0272901881944,,,,,,,455.351332707021,,,,,,,,1.48215497270108,101,
18-09-2020 18:27:31.677,,,,21.2396329251367,,,,,,1.17277772413889,15.0332782936944,,,,,,,458.674455490942,,,,,,,,0.794451600864465,102,
18-09-2020 18:27:31.880,,,,21.3240411656647,,,,,,1.17864055658333,15.0391411261389,,,,,,,498.276602655814,,,,,,,,1.64856183092706,104,
18-09-2020 18:27:32.083,,,,21.4103920312603,,,,,,1.18462149175,15.0451220613056,,,,,,,533.198848666351,,,,,,,,2.08774944534761,106,
18-09-2020 18:27:32.287,,,,21.4979415889569,,,,,,1.19068352919444,15.05118409875,,,,,,,546.952643606326,,,,,,,,2.02946548465726,107,
18-09-2020 18:27:32.372,,,,21.5346428757523,,,,,,1.19322248619444,15.05372305575,,,,,,,567.489425801705,,,,,,,,2.39902146793149,108,
18-09-2020 18:27:32.441,,,,21.5646956386043,,,,,,1.19530313619444,15.05580370575,,,,,,,561.098173117101,,,,,,,,1.98020158808603,108,
18-09-2020 18:27:32.485,,,,21.5836142165299,,,,,,1.19661371019444,15.05711427975,,,,,,,551.986556019292,,,,,,,,1.38311576369124,108,
18-09-2020 18:27:32.530,,,,21.6030520285563,,,,,,1.19796394913889,15.0584645186944,,,,,,,516.269461890131,,,,,,,,0,107,
18-09-2020 18:27:32.576,,,,21.6226251365065,,,,,,1.19932424311111,15.0598248126667,,,,,,,495.710669499102,,,,,,,,-1.35981202828801,107,
18-09-2020 18:27:32.623,,,,21.6428322622787,,,,,,1.20072924525,15.0612298148056,,,,,,,493.216740639912,,,,,,,,-1.52476697291306,107,
18-09-2020 18:27:32.692,,,,21.6723313059676,,,,,,1.20278151416667,15.0632820837222,,,,,,,496.040353600549,,,,,,,,-1.33800586389098,107,
18-09-2020 18:27:32.739,,,,21.6920557629594,,,,,,1.20415454708333,15.0646551166389,,,,,,,516.269461890131,,,,,,,,0,107,
18-09-2020 18:27:32.785,,,,21.7116185435617,,,,,,1.20551694836111,15.0660175179167,,,,,,,516.269461890131,,,,,,,,0,107,
18-09-2020 18:27:32.831,,,,21.7314083603199,,,,,,1.20689580088889,15.0673963704444,,,,,,,516.269461890131,,,,,,,,0,107,
18-09-2020 18:27:32.877,,,,21.7511387524513,,,,,,1.208271167,15.0687717365556,,,,,,,516.269461890131,,,,,,,,0,107,
18-09-2020 18:27:32.922,,,,21.7704268849517,,,,,,1.20961630561111,15.0701168751667,,,,,,,516.269461890131,,,,,,,,0,107,
18-09-2020 18:27:32.989,,,,21.7989766938986,,,,,,1.21160847916667,15.0721090487222,,,,,,,516.269461890131,,,,,,,,0,107,
18-09-2020 18:27:33.037,,,,21.8190740515808,,,,,,1.2130150285,15.0735155980556,,,,,,,481.763897214058,,,,,,,,-1.34638682285831,106,
18-09-2020 18:27:33.082,,,,21.8380628802616,,,,,,1.21434463361111,15.0748452031667,,,,,,,481.655142316281,,,,,,,,-1.35364801642917,106,
18-09-2020 18:27:33.181,,,,21.8795210179146,,,,,,1.21724961661111,15.0777501861667,,,,,,,485.841113606139,,,,,,,,-1.07416499139895,106,
18-09-2020 18:27:33.228,,,,21.8993734445037,,,,,,1.21864170283333,15.0791422723889,,,,,,,484.513025763792,,,,,,,,-1.16283688663726,106,
18-09-2020 18:27:33.275,,,,21.9190414201572,,,,,,1.22002150188889,15.0805220714444,,,,,,,501.929474658049,,,,,,,,0,106,
18-09-2020 18:27:33.321,,,,21.9381936513712,,,,,,1.22136906313889,15.0818696326944,,,,,,,470.614865775549,,,,,,,,-1.16219711225629,105,
18-09-2020 18:27:33.367,,,,21.9570331745443,,,,,,1.22269524522222,15.0831958147778,,,,,,,465.680524461432,,,,,,,,-1.49478386202643,105,
18-09-2020 18:27:33.413,,,,21.9761270049728,,,,,,1.22403995688889,15.0845405264444,,,,,,,465.537172309849,,,,,,,,-1.5044461498846,105,
18-09-2020 18:27:33.458,,,,21.9946779830389,,,,,,1.22534700563889,15.0858475751944,,,,,,,465.296085820499,,,,,,,,-1.52069597266786,105,
18-09-2020 18:27:33.503,,,,22.0133417681003,,,,,,1.22666257980555,15.0871631493611,,,,,,,487.857516693294,,,,,,,,0,105,
18-09-2020 18:27:33.549,,,,22.0323486826595,,,,,,1.22800300105555,15.0885035706111,,,,,,,487.857516693294,,,,,,,,0,105,
18-09-2020 18:27:33.595,,,,22.0513238838296,,,,,,1.22934178313889,15.0898423526944,,,,,,,487.857516693294,,,,,,,,0,105,
18-09-2020 18:27:33.642,,,,22.0705240448152,,,,,,1.23070051425,15.0912010838056,,,,,,,451.866488730789,,,,,,,,-1.50967250191321,104,
18-09-2020 18:27:33.690,,,,22.0899930542397,,,,,,1.23207890425,15.0925794738056,,,,,,,452.178742041729,,,,,,,,-1.48842348863246,104,
18-09-2020 18:27:33.738,,,,22.1096146404493,,,,,,1.23346882380555,15.0939693933611,,,,,,,452.425776560186,,,,,,,,-1.47161265083,104,
18-09-2020 18:27:33.787,,,,22.1297084595127,,,,,,1.23489284669444,15.09539341625,,,,,,,452.812942105338,,,,,,,,-1.44526581791408,104,
18-09-2020 18:27:33.833,,,,22.1486345403036,,,,,,1.23623476158333,15.0967353311389,,,,,,,474.051059417873,,,,,,,,0,104,
18-09-2020 18:27:33.879,,,,22.1670895206303,,,,,,1.23754386736111,15.0980444369167,,,,,,,474.051059417873,,,,,,,,0,104,
18-09-2020 18:27:33.924,,,,22.185095422891,,,,,,1.23882504430555,15.0993256138611,,,,,,,438.758723952136,,,,,,,,-1.49439062546046,103,
18-09-2020 18:27:33.970,,,,22.2036257122275,,,,,,1.24014414527778,15.1006447148333,,,,,,,438.371219275941,,,,,,,,-1.52101655498755,103,
