Device time,"Ambient air temperature (℃)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel level input (L)","Instant engine power (based on acceleration) (kW)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
05-09-2020 19:06:42.267,,,,,,,,,,,,,63,
05-09-2020 19:06:42.403,,,,,,,,,,,,,58,
05-09-2020 19:06:42.532,,,,,,,,,,,,,58,
05-09-2020 19:06:42.686,,,,,,,,,,,,,60,
05-09-2020 19:06:42.815,,,,,,,,,,,,,61,
05-09-2020 19:06:42.949,,,,,,,,,118.621283924585,,,2.03463386316013,62,
05-09-2020 19:06:43.079,,,,,,,,,138.54597566171,,,3.04292230573421,64,
05-09-2020 19:06:43.210,,,,,,,,,151.39591517892,,,3.17838090733875,66,
05-09-2020 19:06:43.455,,,,,,,,,162.31585841342,,,3.04085614383785,68,
05-09-2020 19:06:43.724,,,,,,,,,194.47757877363,,,3.58254674936904,72,
05-09-2020 19:06:43.926,,,,,,,,,216.829818903349,,,3.6112431841232,75,
05-09-2020 19:06:44.130,,,,,,,,,240.740297488531,,,3.62451923470741,78,
05-09-2020 19:06:44.283,,,,,,,,,249.809542582588,,,3.69089651648221,79,
05-09-2020 19:06:44.411,,,,,,,,,266.442093292917,,,3.63820417077905,81,
05-09-2020 19:06:44.542,,,,,,,,,269.627628179709,,,3.15284212953767,82,
05-09-2020 19:06:44.671,,,,,,,,,287.075517487812,,,3.08005999956879,84,
05-09-2020 19:06:44.799,,,,,,,,,298.346240105186,,,3.22692109261483,85,
05-09-2020 19:06:44.930,,,,,,,,,317.78100134751,,,3.21115591529921,87,
05-09-2020 19:06:45.059,,,,,,,,,328.108005332916,,,3.22568824574687,88,
05-09-2020 19:06:45.191,,,,,,,,,331.383104897659,,,2.67283840021171,89,
05-09-2020 19:06:45.323,,,,,,,,,359.325694156094,,,3.18285616908503,91,
05-09-2020 19:06:45.458,,,,,,,,,381.309244816925,,,3.15773665057358,93,
05-09-2020 19:06:45.590,,,,,,,,,392.589872900581,,,3.14095605676838,94,
05-09-2020 19:06:45.724,,,,,,,,,404.146937494245,,,3.12735861477528,95,
05-09-2020 19:06:45.853,,,,,,,,,409.073586222959,,,2.61751764259241,96,
05-09-2020 19:06:45.987,,,,,,,,,433.760376722444,,,2.62742744606086,98,
05-09-2020 19:06:46.120,,,,,,,,,446.30456429959,,,2.6203438507437,99,
05-09-2020 19:06:46.250,,,,,,,,,480.270145485932,,,3.16461684939481,101,
05-09-2020 19:06:46.384,,,,,,,,,472.332180798693,,,2.61935499661454,101,
05-09-2020 19:06:46.516,,,,,,,,,,,,,99,
05-09-2020 19:06:46.646,,,,,,,,,408.912783151804,,,0,99,
05-09-2020 19:06:46.777,,,,,,,,,393.872404368874,,,-1.05400071478112,99,
05-09-2020 19:06:46.906,,,,,,,,,393.742611281281,,,-1.06309636383835,99,
05-09-2020 19:06:47.039,,,,,,,,,408.912783151804,,,0,99,
05-09-2020 19:06:47.172,,,,,,,,,408.912783151804,,,0,99,
05-09-2020 19:06:47.301,,,,,,,,,389.152596737113,,,-0.530497911122035,98,
05-09-2020 19:06:47.554,,,,,,,,,390.589814821234,,,-0.428752712568349,98,
05-09-2020 19:06:47.758,,,,,,,,,373.824203807064,,,-0.772682293486092,97,
05-09-2020 19:06:48.023,,,,,,,,,375.508131252071,,,-0.652242787045952,97,
05-09-2020 19:06:48.222,,,,,,,,,380.411535666352,,,-0.301536698560083,97,
05-09-2020 19:06:48.352,,,,,,,,,363.216676400195,,,-0.696469953185797,96,
05-09-2020 19:06:48.486,,,,,,,,,367.57553380375,,,-0.381464004835255,96,
05-09-2020 19:06:48.615,,,,,,,,,366.359545301707,,,-0.469341073481034,96,
05-09-2020 19:06:48.749,,,,,,,,,365.554518243239,,,-0.527518776608838,96,
05-09-2020 19:06:48.877,,,,,,,,,372.853996672061,,,0,96,
05-09-2020 19:06:49.007,,,,,,,,,354.019746666646,,,-0.53336623989687,95,
05-09-2020 19:06:49.140,,,,,,,,,354.069937644757,,,-0.529700856738166,95,
05-09-2020 19:06:49.269,,,,,,,,,354.016483317481,,,-0.533604558126975,95,
05-09-2020 19:06:49.422,,,,,,,,,336.234179087624,,,-1.01841124586729,94,
05-09-2020 19:06:49.551,,,,,,,,,343.119204395388,,,-0.510257637857786,94,
05-09-2020 19:06:49.683,,,,,,,,,343.107558272289,,,-0.511117187272233,94,
05-09-2020 19:06:49.815,,,,,,,,,343.131498623017,,,-0.509350254682258,94,
05-09-2020 19:06:49.946,,,,,,,,,350.032737419176,,,0,94,
05-09-2020 19:06:50.077,,,,,,,,,350.032737419176,,,0,94,
05-09-2020 19:06:50.207,,,,,,,,,331.872477385074,,,-0.530208412201835,93,
05-09-2020 19:06:50.338,,,,,,,,,331.861168188905,,,-0.531052069591697,93,
05-09-2020 19:06:50.468,,,,,,,,,331.839583590871,,,-0.532662264106522,93,
05-09-2020 19:06:50.601,,,,,,,,,314.118780333006,,,-1.05901740933545,92,
05-09-2020 19:06:50.732,,,,,,,,,321.148858933925,,,-0.528878500868926,92,
05-09-2020 19:06:50.861,,,,,,,,,321.127158503424,,,-0.530514932435634,92,
05-09-2020 19:06:50.994,,,,,,,,,321.162398245171,,,-0.527857500096017,92,
05-09-2020 19:06:51.124,,,,,,,,,328.162223491904,,,0,92,
05-09-2020 19:06:51.260,,,,,,,,,328.162223491904,,,0,92,
05-09-2020 19:06:51.392,,,,,,,,,310.71253509441,,,-0.523351734589662,91,
05-09-2020 19:06:51.580,,,,,,,,,311.358966775328,,,-0.474068572350269,91,
05-09-2020 19:06:51.784,,,,,,,,,312.06298826824,,,-0.420394833145711,91,
05-09-2020 19:06:51.986,,,,,,,,,297.307476143426,,,-0.764287206720261,90,
05-09-2020 19:06:52.191,,,,,,,,,302.709668252168,,,-0.347854491241866,90,
05-09-2020 19:06:52.390,,,,,,,,,302.773130385812,,,-0.342962457024746,90,
05-09-2020 19:06:52.515,,,,,,,,,287.337805080475,,,-0.760581263582555,89,
05-09-2020 19:06:52.644,,,,,,,,,291.678149130975,,,-0.422242719572801,89,
05-09-2020 19:06:52.778,,,,,,,,,291.032749059391,,,-0.472552952582676,89,
05-09-2020 19:06:52.909,,,,,,,,,290.232423569219,,,-0.534939933413673,89,
05-09-2020 19:06:53.041,,,,,,,,,297.094849971633,,,0,89,
05-09-2020 19:06:53.174,,,,,,,,,280.543338124624,,,-0.52420683364835,88,
05-09-2020 19:06:53.304,,,,,,,,,280.485230792261,,,-0.528787889555923,88,
05-09-2020 19:06:53.434,,,,,,,,,280.472534331433,,,-0.529788850958126,88,
05-09-2020 19:06:53.564,,,,,,,,,280.446964374584,,,-0.531804730832779,88,
05-09-2020 19:06:53.694,,,,,,,,,287.192517118405,,,0,88,
05-09-2020 19:06:53.817,,,,,,,,,270.726113318262,,,-0.541189570177286,87,
05-09-2020 19:06:53.949,,,,,,,,,270.750311914866,,,-0.539259877035374,87,
05-09-2020 19:06:54.078,,,,,,,,,270.737035747944,,,-0.540318571829951,87,
05-09-2020 19:06:54.208,,,,,,,,,270.73653620199,,,-0.540358407627751,87,
05-09-2020 19:06:54.340,,,,,,,,,277.512699128618,,,0,87,
05-09-2020 19:06:54.467,,,,,,,,,277.512699128618,,,0,87,
05-09-2020 19:06:54.597,,,,,,,,,261.425644976665,,,-0.534626427858878,86,
05-09-2020 19:06:54.725,,,,,,,,,261.389256168194,,,-0.537561959122628,86,
05-09-2020 19:06:54.852,,,,,,,,,261.325347263467,,,-0.542717571403994,86,
05-09-2020 19:06:54.978,,,,,,,,,245.504607156556,,,-1.08603096365504,85,
05-09-2020 19:06:55.096,,,,,,,,,,,,,86,
05-09-2020 19:06:55.223,,,,,,,,,,,,,85,
05-09-2020 19:06:55.349,,,,,,,,,,,,,85,
05-09-2020 19:06:55.477,,,,,,,,,258.810493427394,,,0,85,
05-09-2020 19:06:55.662,,,,,,,,,252.788037398868,,,-0.491554909691729,85,
05-09-2020 19:06:55.866,,,,,,,,,244.55251100228,,,-0.432000614892395,84,
05-09-2020 19:06:56.067,,,,,,,,,245.099950757805,,,-0.38678646464593,84,
05-09-2020 19:06:56.270,,,,,,,,,245.545659186446,,,-0.349974509256644,84,
05-09-2020 19:06:56.471,,,,,,,,,232.755474606686,,,-0.686461497877935,83,
05-09-2020 19:06:56.600,,,,,,,,,236.440792699755,,,-0.378416463029415,83,
05-09-2020 19:06:56.728,,,,,,,,,235.94009125896,,,-0.420268642104116,83,
05-09-2020 19:06:56.853,,,,,,,,,235.269680043042,,,-0.476306368334269,83,
05-09-2020 19:06:56.982,,,,,,,,,240.968004244013,,,0,83,
05-09-2020 19:06:57.108,,,,,,,,,225.907248198774,,,-0.546184020888349,82,
05-09-2020 19:06:57.238,,,,,,,,,225.922287728044,,,-0.544911579704555,82,
05-09-2020 19:06:57.365,,,,,,,,,225.948626944076,,,-0.542683112135697,82,
05-09-2020 19:06:57.492,,,,,,,,,225.930839883745,,,-0.54418801216935,82,
05-09-2020 19:06:57.625,,,,,,,,,232.362831901529,,,0,82,
05-09-2020 19:06:57.754,,,,,,,,,232.362831901529,,,0,82,
05-09-2020 19:06:57.886,,,,,,,,,217.73248017905,,,-0.533821647753259,81,
05-09-2020 19:06:58.013,,,,,,,,,217.743451294842,,,-0.53288196099709,81,
05-09-2020 19:06:58.141,,,,,,,,,217.687409015477,,,-0.537682036823864,81,
05-09-2020 19:06:58.274,,,,,,,,,217.723460138771,,,-0.534594222990926,81,
05-09-2020 19:06:58.403,,,,,,,,,223.965002954524,,,0,81,
05-09-2020 19:06:58.530,,,,,,,,,209.571704019871,,,-0.537698689613238,80,
05-09-2020 19:06:58.659,,,,,,,,,209.579790000718,,,-0.536997460324211,80,
05-09-2020 19:06:58.785,,,,,,,,,209.507174375164,,,-0.543294804387032,80,
05-09-2020 19:06:58.912,,,,,,,,,209.478847566993,,,-0.545751350838286,80,
05-09-2020 19:06:59.039,,,,,,,,,201.572678032248,,,-0.545233735704926,79,
05-09-2020 19:06:59.164,,,,,,,,,201.520992607743,,,-0.549772716262279,79,
05-09-2020 19:06:59.289,,,,,,,,,187.587020307422,,,-1.10321189331261,78,
05-09-2020 19:06:59.414,,,,,,,,,187.554992469521,,,-1.10606061712121,78,
05-09-2020 19:06:59.540,,,,,,,,,180.08054627033,,,-1.10967652130437,77,
05-09-2020 19:06:59.685,,,,,,,,,167.486833983015,,,-1.5984778398861,76,
05-09-2020 19:06:59.956,,,,,,,,,175.876792978252,,,-0.832592825274534,76,
05-09-2020 19:07:00.160,,,,,,,,,165.717601750476,,,-1.11679290670325,75,
05-09-2020 19:07:00.430,,,,,,,,7.2,,,,,,
05-09-2020 19:07:00.631,,,100,,,,,,,,,,,
05-09-2020 19:07:00.785,18,,,,,,,,,,,,,
05-09-2020 19:07:00.914,,,,,,,,,146.829345415469,,,-1.01069581377556,72,
05-09-2020 19:07:01.041,,,,,,,,,148.80555554199,,,-0.819898678561101,72,
05-09-2020 19:07:01.170,,,,,,,,,139.15236735019,,,-1.14374197825126,71,
05-09-2020 19:07:01.301,,,,,,,,,132.286156549176,,,-1.21790405084923,70,
05-09-2020 19:07:01.437,,,,,,,,,133.8532319551,,,-1.06228488598273,70,
05-09-2020 19:07:01.566,,,,,,,,,122.709904912126,,,-1.5850698090105,69,
05-09-2020 19:07:01.696,,,,,,,,,116.989894571677,,,-1.58666118062697,68,
05-09-2020 19:07:01.828,,,,,,,,,122.199374686391,,,-1.0541157072875,68,
05-09-2020 19:07:01.960,,,,,,,,,111.388584536102,,,-1.59382412278311,67,
05-09-2020 19:07:02.095,,,,,,,,,106.191919503788,,,-1.57642873312512,66,
05-09-2020 19:07:02.224,,,,,,,,,100.981264789458,,,-1.57784174979368,65,
05-09-2020 19:07:02.355,,,,,,,,,100.944531084654,,,-1.58177021219194,65,
05-09-2020 19:07:02.483,,,,,,,,,95.8148165062825,,,-1.59234918255799,64,
05-09-2020 19:07:02.613,,,,,,,,,90.8057738660201,,,-1.60780523844813,63,
05-09-2020 19:07:02.741,,,,,,,,,95.6374122221862,,,-1.0746850898642,63,
05-09-2020 19:07:02.870,,,,,,,,,86.0226856757543,,,-1.61628668736419,62,
05-09-2020 19:07:03.000,,,,,,,,,81.5106733347539,,,-1.61202046260087,61,
05-09-2020 19:07:03.129,,,,,,,,,77.0967804402887,,,-1.61411433223767,60,
05-09-2020 19:07:03.258,,,,,,,,,68.3349151748583,,,-2.14643254754155,59,
05-09-2020 19:07:03.387,,,,,,,,,56.0036236970775,,,-2.68813649023782,57,
05-09-2020 19:07:03.516,,,,,,,,,52.310749756835,,,-2.69354209706776,56,
05-09-2020 19:07:03.647,,,,,,,,,48.8716435256435,,,-2.68496757751292,55,
05-09-2020 19:07:03.795,,,,,,,,,46.264444679193,,,-2.58688723005263,54,
05-09-2020 19:07:04.066,,,,,,,,,43.9564598347159,,,-2.04530045995535,52,
05-09-2020 19:07:04.336,,,,,,,,,38.0611248436951,,,-2.03224845001427,50,
05-09-2020 19:07:04.605,,,,,,,,,32.5960213615562,,,-2.02904041484439,48,
05-09-2020 19:07:04.745,,,,,,,,,29.9148217767722,,,-2.04685257234396,47,
05-09-2020 19:07:04.877,,,,,,,,,32.1754868033258,,,-1.71249621641086,47,
05-09-2020 19:07:05.004,,,,,,,,,30.004852266625,,,-1.66461835378234,46,
05-09-2020 19:07:05.135,,,,,,,,,34.0789377835549,,,-1.04895467261265,46,
05-09-2020 19:07:05.275,,,,,,,,,31.6139839484469,,,-1.04870023358959,45,
05-09-2020 19:07:05.406,,,,,,,,,31.6024964546295,,,-1.05047476627252,45,
05-09-2020 19:07:05.548,,,,,,,,,29.4338192194413,,,-1.02141813735046,44,
05-09-2020 19:07:05.681,,,,,,,,,24.0767890635466,,,-1.52442528709349,43,
05-09-2020 19:07:05.807,,,,,,,,,21.7511132265461,,,-1.56766398313946,42,
05-09-2020 19:07:05.932,,,,,,,,,16.5959077804465,,,-2.11075293744516,41,
05-09-2020 19:07:06.059,,,,,,,,,14.4728246225812,,,-2.17207678864876,40,
05-09-2020 19:07:06.192,,,,,,,,,12.7852197859672,,,-2.17695334812921,39,
05-09-2020 19:07:06.323,,,,,,,,,7.0169544523181,,,-2.69219974752335,37,
05-09-2020 19:07:06.454,,,,,,,,,5.86350266092911,,,-2.66444967401311,36,
05-09-2020 19:07:06.585,,,,,,,,,4.76675946144661,,,-2.64193025257635,35,
05-09-2020 19:07:06.715,,,,,,,,,0.0144170465494028,,,-3.18720934642766,33,
05-09-2020 19:07:06.847,,,,,,,,,1.61263921586567,,,-2.64951274612755,32,
05-09-2020 19:07:06.981,,,,,,,,,0.817187607097009,,,-2.63202317746976,31,
05-09-2020 19:07:07.109,,,,,,,,,-2.97969502013636,,,-3.17796697698243,29,
05-09-2020 19:07:07.244,,,,,,,,,-1.32461448099731,,,-2.62559662219725,28,
05-09-2020 19:07:07.371,,,,,,,,,-1.99611914422988,,,-2.64953751262902,27,
05-09-2020 19:07:07.502,,,,,,,,,0.00599665250598427,,,-2.13407551357914,27,
05-09-2020 19:07:07.632,,,,,,,,,1.44499802707978,,,-1.5940189349046,26,
05-09-2020 19:07:07.759,,,,,,,,,3.37156573189509,,,-1.07893007941832,26,
05-09-2020 19:07:07.889,,,,,,,,,2.7250888833486,,,-1.07322394476812,25,
05-09-2020 19:07:08.160,,,,,,,,,1.45155655349686,,,-1.26697274701078,24,
05-09-2020 19:07:08.427,,,,,,,,,3.41392549340245,,,-0.698590315998527,24,
05-09-2020 19:07:08.692,,,,,,,,,2.17439179006379,,,-0.892540354784077,23,
05-09-2020 19:07:08.831,,,,,,,,,1.68769099912992,,,-0.884624198194319,22,
05-09-2020 19:07:08.961,,,,,,,,,2.29429366403621,,,-0.692954764938518,22,
05-09-2020 19:07:09.091,,,,,,,,,1.83864218906082,,,-0.836927854776814,22,
05-09-2020 19:07:09.224,,,,,,,,,0.745341051520865,,,-1.04519642564563,21,
05-09-2020 19:07:09.355,,,,,,,,,0.324251366263222,,,-1.05910785626085,20,
05-09-2020 19:07:09.483,,,,,,,,,0.308685090990134,,,-1.0645182134276,20,
05-09-2020 19:07:09.614,,,,,,,,,-1.46663316931217,,,-1.59414212708042,19,
05-09-2020 19:07:09.745,,,,,,,,,-1.67810980380885,,,-1.59722996878757,18,
05-09-2020 19:07:09.876,,,,,,,,,-1.84250807535497,,,-1.6000415754803,17,
05-09-2020 19:07:10.003,,,,,,,,,-1.84879765106939,,,-1.60261341374606,17,
05-09-2020 19:07:10.134,,,,,,,,,-0.54196751651993,,,-1.06824418130599,17,
05-09-2020 19:07:10.266,,,,,,,,,-0.730177532853604,,,-1.06719087082241,16,
05-09-2020 19:07:10.396,,,,,,,,,0.496329637830643,,,-0.534320792354135,16,
05-09-2020 19:07:10.530,,,,,,,,,0.512261553419087,,,-0.5273989892757,16,
05-09-2020 19:07:10.661,,,,,,,,,0.512851060701532,,,-0.527142871089551,16,
05-09-2020 19:07:10.793,,,,,,,,,1.72617591696836,,,0,16,
05-09-2020 19:07:10.928,,,,,,,,,1.72617591696836,,,0,16,
05-09-2020 19:07:11.060,,,,,,,,,0.291738891372542,,,-0.523942539347456,15,
05-09-2020 19:07:11.191,,,,,,,,,,,,,16,
05-09-2020 19:07:11.324,,,,,,,,,,,,,15,
05-09-2020 19:07:11.454,,,,,,,,,,,,,15,
05-09-2020 19:07:11.580,,,,,,,,,1.42232512764968,,,0,15,
05-09-2020 19:07:11.706,,,,,,,,,0.256674959066185,,,-0.540192061181894,15,
05-09-2020 19:07:11.835,,,,,,,,,1.42232512764968,,,0,15,
05-09-2020 19:07:11.982,,,,,,,,,1.42232512764968,,,0,15,
05-09-2020 19:07:12.252,,,,,,,,,1.42232512764968,,,0,15,
05-09-2020 19:07:12.456,,,,,,,,,1.42232512764968,,,0,15,
05-09-2020 19:07:12.658,,,,,,,,,0.476618016839066,,,-0.337531851530702,14,
05-09-2020 19:07:12.850,,,,,,,,,0.511744291754915,,,-0.320090694753524,14,
05-09-2020 19:07:12.980,,,,,,,,,0.387783701360607,,,-0.38164052024564,14,
05-09-2020 19:07:13.110,,,,,,,,,0.300422658405433,,,-0.425017668834529,14,
05-09-2020 19:07:13.240,,,,,,,,,1.15640300823581,,,0,14,
05-09-2020 19:07:13.372,,,,,,,,,1.15640300823581,,,0,14,
05-09-2020 19:07:13.503,,,,,,,,,1.15640300823581,,,0,14,
05-09-2020 19:07:13.631,,,,,,,,,1.15640300823581,,,0,14,
05-09-2020 19:07:13.763,,,,,,,,,-0.0663159016920012,,,-0.530549282340841,13,
05-09-2020 19:07:13.895,,,,,,,,,-0.0667972943368315,,,-0.530806693472405,13,
05-09-2020 19:07:14.025,,,,,,,,,-0.0696241341327293,,,-0.532318266277734,13,
05-09-2020 19:07:14.157,,,,,,,,,-0.0628812620913227,,,-0.528712705742469,13,
05-09-2020 19:07:14.298,,,,,,,,,0.925880980733095,,,0,13,
05-09-2020 19:07:14.429,,,,,,,,,0.925880980733095,,,0,13,
05-09-2020 19:07:14.558,,,,,,,,,0.925880980733095,,,0,13,
05-09-2020 19:07:14.709,,,,,,,,,0.925880980733095,,,0,13,
05-09-2020 19:07:14.843,,,,,,,,,-0.151835891480091,,,-0.509806536576274,12,
05-09-2020 19:07:14.972,,,,,,,,,-0.155435791629684,,,-0.511891893673829,12,
05-09-2020 19:07:15.104,,,,,,,,,-0.150027695369261,,,-0.508759081247849,12,
05-09-2020 19:07:15.231,,,,,,,,,-0.191169693523032,,,-0.532591897240612,12,
05-09-2020 19:07:15.359,,,,,,,,,0.728230467147872,,,0,12,
05-09-2020 19:07:15.487,,,,,,,,,0.728230467147872,,,0,12,
05-09-2020 19:07:15.614,,,,,,,,,0.728230467147872,,,0,12,
05-09-2020 19:07:15.764,,,,,,,,,-0.263172856060422,,,-0.52078229666826,11,
05-09-2020 19:07:15.893,,,,,,,,,-0.261815008807201,,,-0.519924213351026,11,
05-09-2020 19:07:16.062,,,,,,,,,-0.20274231404598,,,-0.482593583003317,11,
05-09-2020 19:07:16.266,,,,,,,,,-0.11391761409748,,,-0.426461353841826,11,
05-09-2020 19:07:16.535,,,,,,,,,0.560922889486491,,,0,11,
05-09-2020 19:07:16.807,,,,,,,,,-0.0157035843553055,,,-0.303868072831975,10,
05-09-2020 19:07:16.991,,,,,,,,,,,,,11,
05-09-2020 19:07:17.121,,,,,,,,,,,,,11,
05-09-2020 19:07:17.251,,,,,,,,,,,,,11,
05-09-2020 19:07:17.381,,,,,,,,,1.32690923310903,,,0.484060413372878,11,
05-09-2020 19:07:17.514,,,,,,,,,0.560922889486491,,,0,11,
05-09-2020 19:07:17.645,,,,,,,,,1.64259630579032,,,0.529675605472185,12,
05-09-2020 19:07:17.776,,,,,,,,,1.64261339282323,,,0.529685503681547,12,
05-09-2020 19:07:17.908,,,,,,,,,1.63834466349368,,,0.527212705927438,12,
05-09-2020 19:07:18.050,,,,,,,,,2.86535829510078,,,1.03708076036189,13,
05-09-2020 19:07:18.178,,,,,,,,,1.90037247228037,,,0.521081824228262,13,
05-09-2020 19:07:18.308,,,,,,,,,3.25924062682018,,,1.04411642482842,14,
05-09-2020 19:07:18.439,,,,,,,,,3.26484258484441,,,1.04689795029316,14,
05-09-2020 19:07:18.570,,,,,,,,,2.23205854545752,,,0.534092411104431,14,
05-09-2020 19:07:18.700,,,,,,,,,2.22841518099725,,,0.532283380943953,14,
05-09-2020 19:07:18.830,,,,,,,,,1.15640300823581,,,0,14,
05-09-2020 19:07:18.963,,,,,,,,,1.15640300823581,,,0,14,
05-09-2020 19:07:19.093,,,,,,,,,1.15640300823581,,,0,14,
05-09-2020 19:07:19.224,,,,,,,,,1.15640300823581,,,0,14,
05-09-2020 19:07:19.355,,,,,,,,,1.15640300823581,,,0,14,
05-09-2020 19:07:19.487,,,,,,,,,1.15640300823581,,,0,14,
05-09-2020 19:07:19.615,,,,,,,,,-0.0685954045592393,,,-0.531768182169826,13,
05-09-2020 19:07:19.746,,,,,,,,,-0.068505744076282,,,-0.53172023875685,13,
05-09-2020 19:07:19.878,,,,,,,,,-0.0676105976540293,,,-0.53124158446925,13,
05-09-2020 19:07:20.008,,,,,,,,,-1.1130881005386,,,-1.06664256907775,12,
05-09-2020 19:07:20.180,,,,,,,,,-0.996640439368463,,,-0.98429267714399,11,
05-09-2020 19:07:20.449,,,,,,,,,-1.28474308617996,,,-1.18602605129942,10,
05-09-2020 19:07:20.718,,,,,,,,,-1.85295603853852,,,-1.98363320114798,7,
05-09-2020 19:07:20.988,,,,,,,,,-1.37435492343125,,,-1.98397150554369,5,
05-09-2020 19:07:21.122,,,,,,,,,-1.00605444800155,,,-2.35752231383082,3,
05-09-2020 19:07:21.256,,,,,,,,,-0.789341568066246,,,-2.75522590930686,2,
05-09-2020 19:07:21.386,,,,,,,,,-0.594875340635253,,,-2.07932128291794,2,
05-09-2020 19:07:21.518,,,,,,,,,-0.30138480110639,,,-2.09797074409169,1,
05-09-2020 19:07:21.647,,,,,,,,,-0.151890799750985,,,-1.05878066498795,1,
05-09-2020 19:07:21.779,,,,,,,,,0,,,-1.06048261078941,0,
05-09-2020 19:07:21.916,,,,,,,,,0,,,-1.04805904077109,0,
05-09-2020 19:07:22.045,,,,,,,,,0,,,-0.526825046291063,0,
05-09-2020 19:07:22.179,,,,,,,,,0,,,-0.522391038110098,0,
05-09-2020 19:07:22.307,,,,,,,,,0,,,0,0,
05-09-2020 19:07:22.432,,,,,,,,,0,,,0,0,
05-09-2020 19:07:22.557,,,,,,,,,0,,,0,0,
05-09-2020 19:07:22.683,,,,,,,,,0,,,0,0,
05-09-2020 19:07:22.808,,,,,,,,,0,,,0,0,
05-09-2020 19:07:22.935,,,,,,,,,0,,,0,0,
05-09-2020 19:07:23.060,,,,,,,,,0,,,0,0,
05-09-2020 19:07:23.194,,,,,,,,,0,,,0,0,
05-09-2020 19:07:23.321,,,,,,,,,0,,,0,0,
05-09-2020 19:07:23.452,,,,,,,,,0,,,0,0,
05-09-2020 19:07:23.581,,,,,,,,,0,,,0,0,
05-09-2020 19:07:23.712,,,,,,,,,0,,,0,0,
05-09-2020 19:07:23.840,,,,,,,,,0,,,0,0,
05-09-2020 19:07:23.970,,,,,,,,,0,,,0,0,
05-09-2020 19:07:24.127,,,,,,,,,0,,,0,0,
05-09-2020 19:07:24.316,,,,,,,,,0,,,0,0,
05-09-2020 19:07:24.584,,,,,,,,,0,,,0,0,
05-09-2020 19:07:24.791,,,,,,,,,0,,,0,0,
05-09-2020 19:07:25.061,,,,,,,,,0,,,0,0,
05-09-2020 19:07:25.227,,,,,,,,,0,,,0,0,
05-09-2020 19:07:25.361,,,,,,,,,0,,,0,0,
05-09-2020 19:07:25.490,,,,,,,,,0,,,0,0,
05-09-2020 19:07:25.622,,,,,,,,,0,,,0,0,
05-09-2020 19:07:25.752,,,,,,,,,0,,,0,0,
05-09-2020 19:07:25.884,,,,,,,,,0,,,0,0,
05-09-2020 19:07:26.015,,,,,,,,,0,,,0,0,
05-09-2020 19:07:26.145,,,,,,,,,0,,,0,0,
05-09-2020 19:07:26.277,,,,,,,,,0,,,0,0,
05-09-2020 19:07:26.407,,,,,,,,,0,,,0,0,
05-09-2020 19:07:26.536,,,,,,,,,0,,,0,0,
05-09-2020 19:07:26.663,,,,,,,,,0,,,0,0,
05-09-2020 19:07:26.789,,,,,,,,,0,,,0,0,
05-09-2020 19:07:26.915,,,,,,,,,0,,,0,0,
05-09-2020 19:07:27.058,,,,,,,,,0,,,0,0,
05-09-2020 19:07:27.186,,,,,,,,,0,,,0,0,
05-09-2020 19:07:27.316,,,,,,,,,0,,,0,0,
05-09-2020 19:07:27.449,,,,,,,,,0,,,0,0,
05-09-2020 19:07:27.581,,,,,,,,,0,,,0,0,
05-09-2020 19:07:27.717,,,,,,,,,0,,,0,0,
05-09-2020 19:07:27.853,,,,,,,,,0,,,0,0,
05-09-2020 19:07:27.988,,,,,,,,,0,,,0,0,
05-09-2020 19:07:28.116,,,,,,,,,0,,,0,0,
05-09-2020 19:07:28.251,,,,,,,,,0.0752612123022565,,,0.520239999613774,1,
05-09-2020 19:07:28.497,,,,,,,,,25.2610838085482,,,8.18452107878604,19,
05-09-2020 19:07:28.767,,,,,,,,,21.3992290778452,,,6.77161414053882,19,
05-09-2020 19:07:28.970,,,,,,,,,,,,,14,
05-09-2020 19:07:29.166,,,,,,,,,,,,,18,
05-09-2020 19:07:29.296,,,,,,,,,,,,,20,
05-09-2020 19:07:29.429,,,,,,,,,,,,,22,
05-09-2020 19:07:29.571,,,,,,,,,18.887748566979,,,4.15880513868617,23,
05-09-2020 19:07:29.703,,,,,,,,,22.8951740433257,,,4.14091920745705,26,
05-09-2020 19:07:29.837,,,,,,,,,25.7958654773738,,,4.10743362310251,28,
05-09-2020 19:07:29.968,,,,,,,,,29.1553402994131,,,4.11909752632747,30,
05-09-2020 19:07:30.103,,,,,,,,,35.4394966998437,,,4.69871995591473,32,
05-09-2020 19:07:30.235,,,,,,,,,41.7268539476245,,,4.69874909901486,35,
05-09-2020 19:07:30.366,,,,,,,,,51.8298794086997,,,5.2510731303092,38,
05-09-2020 19:07:30.497,,,,,,,,,57.1812983839725,,,5.24999731200138,40,
05-09-2020 19:07:30.628,,,,,,,,,82.9215677950684,,,6.87704805103506,45,
05-09-2020 19:07:30.782,,,,,,,,,84.9735211269696,,,6.09642644551758,47,
05-09-2020 19:07:30.912,,,,,,,,,81.784392759776,,,5.09444323400473,48,
05-09-2020 19:07:31.040,,,,,,,,,97.2038240860099,,,5.62936056666494,51,
