Device time,"Average speed (km/h)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Intake manifold absolute pressure (kPa)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
19-09-2020 18:11:35.506,22.8954085008297,,0.0428666300555555,0.0428666300555555,,,1.3236554004002,36,
19-09-2020 18:11:35.552,,0.554985294117647,,,,156.823529411765,,,
19-09-2020 18:11:35.597,,,,,1403,,,,
19-09-2020 18:11:35.644,23.1781492970895,,0.0442837033333333,0.0442837033333333,,,1.33200559016106,37,
19-09-2020 18:11:35.689,,0.588710784313725,,,,160.196078431373,,,
19-09-2020 18:11:35.736,,,,,1442,,,,
19-09-2020 18:11:35.780,23.4464007336176,,0.0456828799166667,0.0456828799166667,,,1.34176692885866,37,
19-09-2020 18:11:35.826,,0.723612745098039,,,,173.686274509804,,,
19-09-2020 18:11:35.871,,,,,1468,,,,
19-09-2020 18:11:35.917,23.7258915472661,,0.0471326210833333,0.0471326210833333,,,1.34265609276658,38,
19-09-2020 18:11:35.962,,0.740475490196078,,,,175.372549019608,,,
19-09-2020 18:11:36.008,,,,,1496,,,,
19-09-2020 18:11:36.051,24.0070158147741,,0.04858532125,0.04858532125,,,1.52756758447815,39,
19-09-2020 18:11:36.097,,0.807926470588235,,,,182.117647058824,,,
19-09-2020 18:11:36.145,,,,,1529,,,,
19-09-2020 18:11:36.189,24.3044475139989,,0.0501193745833333,0.0501193745833333,,,1.52799696894297,40,
19-09-2020 18:11:36.236,,0.909102941176471,,,,192.235294117647,,,
19-09-2020 18:11:36.298,,,,,1568,,,,
19-09-2020 18:11:36.344,24.6445998134527,,0.0518777780277778,0.0518777780277778,,,1.97064076330326,41,
19-09-2020 18:11:36.391,,1.02714215686275,,,,204.039215686275,,,
19-09-2020 18:11:36.439,,,,,1612,,,,
19-09-2020 18:11:36.482,24.9547472554634,,0.0534864830277778,0.0534864830277778,,,1.96835309451581,42,
19-09-2020 18:11:36.526,,1.22949509803922,,,,224.274509803922,,,
19-09-2020 18:11:36.574,,,,,1653,,,,
19-09-2020 18:11:36.617,25.2681397636156,,0.0551153970833333,0.0551153970833333,,,1.96257649240008,43,
19-09-2020 18:11:36.664,,1.29694607843137,,,,231.019607843137,,,
19-09-2020 18:11:36.711,,,,,1694,,,,
19-09-2020 18:11:36.757,25.5943527457882,,0.05681639675,0.05681639675,,,1.95846583578754,44,
19-09-2020 18:11:36.803,,1.44871078431373,,,,246.196078431373,,,
19-09-2020 18:11:36.850,,,,,1756,,,,
19-09-2020 18:11:36.895,25.9428670565854,,0.0585907279166667,0.0585907279166667,,,2.51815133847802,46,
19-09-2020 18:11:36.943,,1.60047549019608,,,,261.372549019608,,,
19-09-2020 18:11:36.989,,,,,1795,,,,
19-09-2020 18:11:37.036,26.2999215771262,,0.0604216860277778,0.0604216860277778,,,2.50609366699504,47,
19-09-2020 18:11:37.084,,1.60047549019608,,,,261.372549019608,,,
19-09-2020 18:11:37.129,,,,,1848,,,,
19-09-2020 18:11:37.174,26.6563953876946,,0.0622634900277778,0.0622634900277778,,,2.49595724812607,48,
19-09-2020 18:11:37.222,,1.58361274509804,,,,259.686274509804,,,
19-09-2020 18:11:37.441,,,,,1897,,,,
19-09-2020 18:11:37.646,28.0071320082682,,0.0691015665833333,0.0691015665833333,,,2.49784969486705,52,
19-09-2020 18:11:37.853,,1.68478921568627,,,,269.803921568627,,,
19-09-2020 18:11:38.059,,,,,2152,,,,
19-09-2020 18:11:38.148,29.6052105914857,,0.0771554320833333,0.0771554320833333,,,2.66172288904148,58,
19-09-2020 18:11:38.194,,1.71851470588235,,,,273.176470588235,,,
19-09-2020 18:11:38.241,,,,,2266,,,,
19-09-2020 18:11:38.311,30.1264795739958,,0.0798838920833333,0.0798838920833333,,,2.832154268297,60,
19-09-2020 18:11:38.357,,1.70165196078431,,,,271.490196078431,,,
19-09-2020 18:11:38.404,,,,,2326,,,,
19-09-2020 18:11:38.447,30.5615634493189,,0.0821959276388889,0.0821959276388889,,,2.83584118985684,61,
19-09-2020 18:11:38.493,,1.73537745098039,,,,274.862745098039,,,
19-09-2020 18:11:38.540,,,,,2383,,,,
19-09-2020 18:11:38.584,30.9984874715498,,0.0845460014722222,0.0845460014722222,,,2.96218063131036,62,
19-09-2020 18:11:38.630,,1.73537745098039,,,,274.862745098039,,,
19-09-2020 18:11:38.677,,,,,2433,,,,
19-09-2020 18:11:38.726,31.4679988564358,,0.0870652903611111,0.0870652903611111,,,2.88354375993921,64,
19-09-2020 18:11:38.773,,1.71851470588235,,,,273.176470588235,,,
19-09-2020 18:11:38.817,,,,,2492,,,,
19-09-2020 18:11:38.857,31.9041359203211,,0.0894352752222222,0.0894352752222222,,,2.54474527405176,65,
19-09-2020 18:11:38.903,,1.78596568627451,,,,279.921568627451,,,
19-09-2020 18:11:38.950,,,,,2540,,,,
19-09-2020 18:11:38.993,32.372039614319,,0.0919730937777778,0.0919730937777778,,,3.05347837599898,67,
19-09-2020 18:11:39.040,,1.70165196078431,,,,271.490196078431,,,
