Device time,"Ambient air temperature (℃)","Barometric pressure (kPa)","Fuel level input (L)","Instant engine power (based on acceleration) (kW)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
18-09-2020 18:15:39.301,,,,107.575565122122,-3.06354866036531,69,
18-09-2020 18:15:39.345,,,,107.531859582044,-3.06788631100538,69,
18-09-2020 18:15:39.393,,,,102.514347593199,-3.02086037003365,68,
18-09-2020 18:15:39.462,,,,87.6236708975575,-3.99913874547977,67,
18-09-2020 18:15:39.511,,,,100.84354344554,-2.64793874915187,67,
18-09-2020 18:15:39.557,,,,83.2243335667395,-3.93607561295718,66,
18-09-2020 18:15:39.602,,,,95.5379061517976,-2.65843911661344,66,
18-09-2020 18:15:39.645,,,,86.8893893829952,-3.03903279013053,65,
18-09-2020 18:15:39.689,,,,86.2021261849633,-3.11143918125838,65,
18-09-2020 18:15:39.737,,,,101.098397579132,-1.54204734418429,65,
18-09-2020 18:15:39.782,,,,101.07026225944,-1.54501153165707,65,
18-09-2020 18:15:39.828,,,,96.3202765192336,-1.51459497034514,64,
18-09-2020 18:15:39.956,,,13.5,,,,
18-09-2020 18:15:40.085,,100,,,,,
18-09-2020 18:15:40.234,14,,,,,,
18-09-2020 18:15:40.279,,,,78.9896498881944,-1.88202351178097,61,
18-09-2020 18:15:40.331,,,,70.644794227122,-2.34012521916443,60,
18-09-2020 18:15:40.381,,,,70.8415442859292,-2.31753792187302,60,
18-09-2020 18:15:40.432,,,,74.9964039591306,-1.84055178417292,60,
18-09-2020 18:15:40.481,,,,62.9293791430233,-2.75798235939323,59,
18-09-2020 18:15:40.531,,,,74.6751921298795,-1.38668475347324,59,
18-09-2020 18:15:40.576,,,,74.3554278078164,-1.42401652861681,59,
18-09-2020 18:15:40.620,,,,73.8854942423469,-1.47888022974937,59,
18-09-2020 18:15:40.668,,,,69.7232532109943,-1.48483284820875,58,
18-09-2020 18:15:40.735,,,,70.7505908978025,-1.36282553200211,58,
18-09-2020 18:15:40.780,,,,70.7429966007947,-1.36372743583403,58,
18-09-2020 18:15:40.821,,,,70.6111328257983,-1.37938766664107,58,
18-09-2020 18:15:40.864,,,,66.2919203516046,-1.42039103137831,57,
18-09-2020 18:15:40.906,,,,64.6320699341369,-1.62097431838516,57,
18-09-2020 18:15:40.949,,,,64.5199493806017,-1.63452343638546,57,
18-09-2020 18:15:40.991,,,,64.5102244431427,-1.63569863862111,57,
18-09-2020 18:15:41.034,,,,60.7299966913841,-1.63344308764128,56,
18-09-2020 18:15:41.076,,,,60.7273957702766,-1.63376300646898,56,
18-09-2020 18:15:41.118,,,,60.6329287180693,-1.64538265479727,56,
18-09-2020 18:15:41.331,,,,67.3729912285906,-0.816340631647156,56,
18-09-2020 18:15:41.537,,,,57.7096448182508,-1.10342005266006,54,
18-09-2020 18:15:41.741,,,,53.1031284002822,-1.25260523098967,53,
18-09-2020 18:15:41.946,,,,54.9921975649693,-1.0070932802426,53,
18-09-2020 18:15:42.053,,,,47.6254711817981,-1.54067503814018,52,
18-09-2020 18:15:42.103,,,,51.8485040132642,-0.981275940152138,52,
18-09-2020 18:15:42.147,,,,54.0898441273027,-0.684379447012099,52,
18-09-2020 18:15:42.191,,,,50.6920428630421,-1.13446521196461,52,
18-09-2020 18:15:42.235,,,,44.6392266312708,-1.52130727759933,51,
18-09-2020 18:15:42.277,,,,44.0999557913908,-1.59414182212578,51,
18-09-2020 18:15:42.321,,,,44.0772813853927,-1.59720425367437,51,
18-09-2020 18:15:42.366,,,,44.1663887620386,-1.5851693081294,51,
18-09-2020 18:15:42.409,,,,55.9030665940302,0,51,
18-09-2020 18:15:42.426,,,,55.9030665940302,0,51,
18-09-2020 18:15:42.471,,,,55.9030665940302,0,51,
18-09-2020 18:15:42.515,,,,39.1223094784197,-1.86756178155832,50,
18-09-2020 18:15:42.560,,,,39.3189448682133,-1.84047282188508,50,
18-09-2020 18:15:42.603,,,,41.2469874403271,-1.57486108465344,50,
18-09-2020 18:15:42.646,,,,41.1414608046854,-1.58939868533841,50,
18-09-2020 18:15:42.689,,,,52.6787082220379,0,50,
18-09-2020 18:15:42.735,,,,52.6787082220379,0,50,
18-09-2020 18:15:42.778,,,,38.3112633341685,-1.58419927249767,49,
18-09-2020 18:15:42.824,,,,,,50,
18-09-2020 18:15:42.870,,,,,,49,
18-09-2020 18:15:42.916,,,,,,49,
18-09-2020 18:15:42.962,,,,49.5807787497282,0,49,
18-09-2020 18:15:43.007,,,,38.7339753252603,-1.52477701660909,49,
18-09-2020 18:15:43.051,,,,49.5807787497282,0,49,
18-09-2020 18:15:43.095,,,,49.5807787497282,0,49,
18-09-2020 18:15:43.141,,,,49.5807787497282,0,49,
18-09-2020 18:15:43.209,,,,49.5807787497282,0,49,
18-09-2020 18:15:43.226,,,,49.5807787497282,0,49,
18-09-2020 18:15:43.261,,,,49.5807787497282,0,49,
18-09-2020 18:15:43.306,,,,49.5807787497282,0,49,
18-09-2020 18:15:43.352,,,,49.5807787497282,0,49,
18-09-2020 18:15:43.397,,,,35.277994663496,-1.62570444212034,48,
18-09-2020 18:15:43.443,,,,35.9439907904825,-1.53013234543093,48,
18-09-2020 18:15:43.489,,,,35.9826449875885,-1.52458537223758,48,
18-09-2020 18:15:43.533,,,,35.8890498447022,-1.53801650746965,48,
18-09-2020 18:15:43.580,,,,46.6067495991076,0,48,
18-09-2020 18:15:43.627,,,,46.6067495991076,0,48,
18-09-2020 18:15:43.678,,,,33.7466364591892,-1.46664993512421,47,
18-09-2020 18:15:43.726,,,,33.9352817762858,-1.43900288381934,47,
18-09-2020 18:15:43.771,,,,33.8280276715769,-1.45472158694531,47,
18-09-2020 18:15:43.816,,,,33.6953218656495,-1.47417038260795,47,
18-09-2020 18:15:43.861,,,,43.7540921921823,0,47,
18-09-2020 18:15:43.907,,,,30.7623429033704,-1.5360408326349,46,
18-09-2020 18:15:43.952,,,,30.7995093142247,-1.53047547036562,46,
18-09-2020 18:15:44.000,,,,30.9440371929,-1.50883361729582,46,
18-09-2020 18:15:44.046,,,,31.0150678208707,-1.49819736892571,46,
18-09-2020 18:15:44.091,,,,41.0202779509588,0,46,
18-09-2020 18:15:44.135,,,,28.487484344867,-1.51772723624663,45,
18-09-2020 18:15:44.180,,,,28.3156996352404,-1.54402220378042,45,
18-09-2020 18:15:44.227,,,,28.3603450022722,-1.53718836810792,45,
18-09-2020 18:15:44.271,,,,28.3165742330616,-1.54388832969254,45,
18-09-2020 18:15:44.314,,,,38.4027782974433,0,45,
18-09-2020 18:15:44.357,,,,38.4027782974433,0,45,
18-09-2020 18:15:44.404,,,,25.9010208517364,-1.56517537383118,44,
18-09-2020 18:15:44.451,,,,26.0794976712302,-1.53723515590393,44,
18-09-2020 18:15:44.497,,,,26.2181224275114,-1.51553370519681,44,
18-09-2020 18:15:44.558,,,,27.0887775340044,-1.37923424914487,44,
18-09-2020 18:15:44.604,,,,24.8076215851556,-1.39348040682939,43,
18-09-2020 18:15:44.650,,,,24.76682972539,-1.40001480655659,43,
18-09-2020 18:15:44.695,,,,24.7298356581438,-1.40594084239589,43,
18-09-2020 18:15:44.738,,,,23.8806963930073,-1.54196345608288,43,
18-09-2020 18:15:44.783,,,,21.793168366598,-1.54649962491198,42,
18-09-2020 18:15:44.825,,,,21.5590581811323,-1.58489435918347,42,
18-09-2020 18:15:44.848,,,,20.1501456613059,-1.81596000762122,42,
18-09-2020 18:15:44.896,,,,20.5182664395637,-1.75558715612437,42,
18-09-2020 18:15:44.946,,,,31.2228810832087,0,42,
18-09-2020 18:15:45.000,,,,19.5953712324454,-1.58762455549688,41,
18-09-2020 18:15:45.050,,,,20.8804038766954,-1.37173533848118,41,
18-09-2020 18:15:45.095,,,,20.7124336061381,-1.39995483185731,41,
18-09-2020 18:15:45.139,,,,20.4926626665681,-1.43687698809892,41,
18-09-2020 18:15:45.182,,,,18.0975832315873,-1.52811465065251,40,
18-09-2020 18:15:45.203,,,,16.4122301584907,-1.81833746786907,40,
18-09-2020 18:15:45.247,,,,16.4022119231714,-1.82006263781969,40,
18-09-2020 18:15:45.458,,,,21.9014058435131,-0.873085071244091,40,
18-09-2020 18:15:45.662,,,,21.7258135332885,-0.578067347898226,39,
18-09-2020 18:15:45.864,,,,22.6192864571106,-0.420263555344617,39,
18-09-2020 18:15:46.064,,,,23.0716967688928,-0.340359552563877,39,
18-09-2020 18:15:46.148,,,,22.7222501872207,-0.402078262121252,39,
18-09-2020 18:15:46.196,,,,24.9987863505752,0,39,
18-09-2020 18:15:46.239,,,,24.9987863505752,0,39,
18-09-2020 18:15:46.282,,,,24.9987863505752,0,39,
18-09-2020 18:15:46.329,,,,24.9987863505752,0,39,
18-09-2020 18:15:46.372,,,,24.9987863505752,0,39,
18-09-2020 18:15:46.419,,,,24.9987863505752,0,39,
18-09-2020 18:15:46.469,,,,24.9987863505752,0,39,
18-09-2020 18:15:46.516,,,,24.9987863505752,0,39,
18-09-2020 18:15:46.562,,,,24.9987863505752,0,39,
18-09-2020 18:15:46.609,,,,24.9987863505752,0,39,
18-09-2020 18:15:46.627,,,,24.9987863505752,0,39,
18-09-2020 18:15:46.645,,,,24.9987863505752,0,39,
18-09-2020 18:15:46.715,,,,24.9987863505752,0,39,
18-09-2020 18:15:46.733,,,,24.9987863505752,0,39,
18-09-2020 18:15:46.752,,,,10.7697256197636,-2.23953833260996,38,
18-09-2020 18:15:46.797,,,,12.9922748182944,-1.8366650805227,38,
18-09-2020 18:15:46.842,,,,11.0706170012146,-2.18499686758849,38,
18-09-2020 18:15:46.890,,,,13.3263154931613,-1.77611476600008,38,
18-09-2020 18:15:46.937,,,,23.1246886271939,0,38,
18-09-2020 18:15:46.984,,,,13.3792459571789,-1.48325981111102,37,
18-09-2020 18:15:47.002,,,,12.0360572032303,-1.73331505725937,37,
18-09-2020 18:15:47.047,,,,11.8770403495826,-1.76291849040585,37,
18-09-2020 18:15:47.104,,,,12.406483281122,-1.66435454533229,37,
18-09-2020 18:15:47.151,,,,21.3466768675714,0,37,
18-09-2020 18:15:47.199,,,,12.2795805413141,-1.41256991726691,36,
18-09-2020 18:15:47.243,,,,12.2401503193554,-1.42011436351383,36,
18-09-2020 18:15:47.286,,,,11.6639285633443,-1.53036669912268,36,
18-09-2020 18:15:47.329,,,,2.19197318175658,-3.12461293857223,35,
18-09-2020 18:15:47.376,,,,10.1140818971123,-1.565514986174,35,
18-09-2020 18:15:47.422,,,,10.205927064861,-1.54743954463187,35,
18-09-2020 18:15:47.467,,,,1.42622660265924,-3.06676180988506,34,
18-09-2020 18:15:47.511,,,,9.01721160813256,-1.52889096328815,34,
18-09-2020 18:15:47.553,,,,8.82008114898357,-1.5688279656512,34,
18-09-2020 18:15:47.598,,,,8.74603140344954,-1.58382983230917,34,
18-09-2020 18:15:47.640,,,,16.5638715913203,0,34,
18-09-2020 18:15:47.683,,,,16.5638715913203,0,34,
18-09-2020 18:15:47.728,,,,7.54370432632584,-1.58660801294164,33,
18-09-2020 18:15:47.745,,,,6.12316153451598,-1.88311916242475,33,
18-09-2020 18:15:47.790,,,,6.3115429590929,-1.84379814156948,33,
18-09-2020 18:15:47.808,,,,4.48317993117985,-2.2254339685256,33,
18-09-2020 18:15:47.854,,,,15.1449179067966,0,33,
18-09-2020 18:15:47.903,,,,15.1449179067966,0,33,
18-09-2020 18:15:47.949,,,,15.1449179067966,0,33,
18-09-2020 18:15:47.993,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.040,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.084,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.132,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.203,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.249,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.297,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.348,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.415,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.460,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.478,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.496,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.540,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.586,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.634,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.653,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.670,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.714,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.734,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.753,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.798,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.844,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.893,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.948,,,,15.1449179067966,0,33,
18-09-2020 18:15:48.992,,,,15.1449179067966,0,33,
18-09-2020 18:15:49.037,,,,15.1449179067966,0,33,
18-09-2020 18:15:49.081,,,,15.1449179067966,0,33,
18-09-2020 18:15:49.129,,,,15.1449179067966,0,33,
18-09-2020 18:15:49.176,,,,15.1449179067966,0,33,
18-09-2020 18:15:49.229,,,,15.1449179067966,0,33,
18-09-2020 18:15:49.277,,,,15.1449179067966,0,33,
18-09-2020 18:15:49.328,,,,15.1449179067966,0,33,
18-09-2020 18:15:49.549,,,,15.1449179067966,0,33,
18-09-2020 18:15:49.753,,,,15.1449179067966,0,33,
18-09-2020 18:15:49.955,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.159,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.259,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.278,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.325,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.348,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.393,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.440,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.487,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.533,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.578,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.599,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.646,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.691,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.736,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.780,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.826,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.871,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.941,,,,15.1449179067966,0,33,
18-09-2020 18:15:50.986,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.032,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.078,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.125,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.172,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.221,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.267,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.315,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.366,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.414,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.433,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.476,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.523,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.569,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.613,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.656,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.701,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.746,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.788,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.833,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.879,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.922,,,,15.1449179067966,0,33,
18-09-2020 18:15:51.969,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.019,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.070,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.118,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.166,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.227,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.280,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.330,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.376,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.425,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.471,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.516,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.561,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.606,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.652,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.705,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.750,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.796,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.841,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.887,,,,15.1449179067966,0,33,
18-09-2020 18:15:52.936,,,,6.86020919402083,-1.49584075494724,32,
18-09-2020 18:15:52.979,,,,,,33,
18-09-2020 18:15:53.025,,,,,,33,
18-09-2020 18:15:53.070,,,,,,33,
18-09-2020 18:15:53.115,,,,22.5634897828839,1.54848504894328,33,
18-09-2020 18:15:53.159,,,,6.65668607441526,-1.53964986391343,32,
18-09-2020 18:15:53.205,,,,,,33,
18-09-2020 18:15:53.252,,,,,,33,
18-09-2020 18:15:53.297,,,,,,33,
18-09-2020 18:15:53.344,,,,13.8094072960635,0,32,
18-09-2020 18:15:53.389,,,,6.78026169575665,-1.51304975149671,32,
18-09-2020 18:15:53.437,,,,,,33,
18-09-2020 18:15:53.645,,,,,,33,
18-09-2020 18:15:53.848,,,,17.7837583135648,0.550807484874441,33,
18-09-2020 18:15:54.053,,,,13.8094072960635,0,32,
18-09-2020 18:15:54.254,,,,12.2283778074578,-0.340322481688166,32,
18-09-2020 18:15:54.335,,,,11.940708477582,-0.402244375589861,32,
18-09-2020 18:15:54.383,,,,11.396488184375,-0.519389819178382,32,
18-09-2020 18:15:54.433,,,,13.8094072960635,0,32,
18-09-2020 18:15:54.481,,,,13.8094072960635,0,32,
18-09-2020 18:15:54.532,,,,13.8094072960635,0,32,
18-09-2020 18:15:54.579,,,,13.8094072960635,0,32,
18-09-2020 18:15:54.627,,,,13.8094072960635,0,32,
18-09-2020 18:15:54.674,,,,13.8094072960635,0,32,
18-09-2020 18:15:54.721,,,,13.8094072960635,0,32,
18-09-2020 18:15:54.784,,,,13.8094072960635,0,32,
18-09-2020 18:15:54.831,,,,13.8094072960635,0,32,
18-09-2020 18:15:54.877,,,,13.8094072960635,0,32,
18-09-2020 18:15:54.896,,,,13.8094072960635,0,32,
18-09-2020 18:15:54.940,,,,13.8094072960635,0,32,
18-09-2020 18:15:54.985,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.030,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.078,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.095,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.145,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.207,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.253,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.299,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.348,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.397,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.445,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.496,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.541,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.592,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.639,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.682,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.727,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.773,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.819,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.864,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.915,,,,13.8094072960635,0,32,
18-09-2020 18:15:55.965,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.032,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.100,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.144,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.190,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.235,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.281,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.326,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.372,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.416,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.462,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.511,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.557,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.601,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.646,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.691,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.736,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.783,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.829,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.875,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.924,,,,13.8094072960635,0,32,
18-09-2020 18:15:56.970,,,,13.8094072960635,0,32,
18-09-2020 18:15:57.016,,,,13.8094072960635,0,32,
18-09-2020 18:15:57.058,,,,13.8094072960635,0,32,
18-09-2020 18:15:57.102,,,,13.8094072960635,0,32,
18-09-2020 18:15:57.148,,,,13.8094072960635,0,32,
18-09-2020 18:15:57.194,,,,13.8094072960635,0,32,
18-09-2020 18:15:57.240,,,,13.8094072960635,0,32,
18-09-2020 18:15:57.287,,,,13.8094072960635,0,32,
18-09-2020 18:15:57.346,,,,13.8094072960635,0,32,
18-09-2020 18:15:57.392,,,,13.8094072960635,0,32,
18-09-2020 18:15:57.439,,,,13.8094072960635,0,32,
18-09-2020 18:15:57.484,,,,13.8094072960635,0,32,
18-09-2020 18:15:57.533,,,,13.8094072960635,0,32,
18-09-2020 18:15:57.738,,,,13.8094072960635,0,32,
18-09-2020 18:15:57.943,,,,13.8094072960635,0,32,
18-09-2020 18:15:58.145,,,,13.8094072960635,0,32,
18-09-2020 18:15:58.349,,,,13.8094072960635,0,32,
18-09-2020 18:15:58.425,,,,13.8094072960635,0,32,
18-09-2020 18:15:58.471,,,,13.8094072960635,0,32,
18-09-2020 18:15:58.516,,,,13.8094072960635,0,32,
18-09-2020 18:15:58.560,,,,13.8094072960635,0,32,
18-09-2020 18:15:58.624,,,,13.8094072960635,0,32,
18-09-2020 18:15:58.670,,,,13.8094072960635,0,32,
18-09-2020 18:15:58.717,,,,13.8094072960635,0,32,
18-09-2020 18:15:58.762,,,,13.8094072960635,0,32,
18-09-2020 18:15:58.806,,,,13.8094072960635,0,32,
18-09-2020 18:15:58.850,,,,13.8094072960635,0,32,
18-09-2020 18:15:58.895,,,,13.8094072960635,0,32,
18-09-2020 18:15:58.940,,,,13.8094072960635,0,32,
18-09-2020 18:15:58.985,,,,13.8094072960635,0,32,
18-09-2020 18:15:59.031,,,,13.8094072960635,0,32,
18-09-2020 18:15:59.075,,,,13.8094072960635,0,32,
18-09-2020 18:15:59.122,,,,13.8094072960635,0,32,
18-09-2020 18:15:59.191,,,,13.8094072960635,0,32,
18-09-2020 18:15:59.236,,,,13.8094072960635,0,32,
18-09-2020 18:15:59.281,,,,13.8094072960635,0,32,
18-09-2020 18:15:59.329,,,,6.49287826362692,-1.34694567407115,31,
18-09-2020 18:15:59.373,,,,5.67842707558728,-1.52791460253043,31,
18-09-2020 18:15:59.417,,,,5.65442019061248,-1.5332488697196,31,
18-09-2020 18:15:59.464,,,,5.70359692256519,-1.52232192821923,31,
18-09-2020 18:15:59.509,,,,12.5548111811273,0,31,
18-09-2020 18:15:59.553,,,,4.6392835733358,-1.54737403199375,30,
18-09-2020 18:15:59.600,,,,4.77233220063808,-1.51682553897362,30,
18-09-2020 18:15:59.646,,,,4.72582148650099,-1.527504583583,30,
18-09-2020 18:15:59.691,,,,4.73770092819767,-1.52477701660909,30,
18-09-2020 18:15:59.737,,,,3.94761603209275,-1.50366026997559,29,
18-09-2020 18:15:59.782,,,,3.8405194228385,-1.52909800099183,29,
18-09-2020 18:15:59.827,,,,3.84382410078633,-1.52831306943035,29,
18-09-2020 18:15:59.878,,,,4.00570855816133,-1.48986205486423,29,
18-09-2020 18:15:59.947,,,,3.8672466041697,-1.32448134767355,28,
18-09-2020 18:15:59.993,,,,3.89998543514062,-1.31642745600078,28,
18-09-2020 18:16:00.039,,,,3.91684994955821,-1.3122787137212,28,
18-09-2020 18:16:00.083,,,,3.76126436304079,-1.35055342978446,28,
18-09-2020 18:16:00.127,,,,9.2512240311636,0,28,
18-09-2020 18:16:00.178,,,,2.40692681427422,-1.50213889557341,27,
18-09-2020 18:16:00.227,,,,2.48762394157815,-1.4815518058072,27,
18-09-2020 18:16:00.272,,,,2.52266598205482,-1.47261203735463,27,
18-09-2020 18:16:00.316,,,,2.53521888907308,-1.46940959592647,27,
18-09-2020 18:16:00.364,,,,8.2950001194785,0,27,
18-09-2020 18:16:00.409,,,,8.2950001194785,0,27,
18-09-2020 18:16:00.453,,,,8.2950001194785,0,27,
18-09-2020 18:16:00.499,,,,8.2950001194785,0,27,
18-09-2020 18:16:00.544,,,,8.2950001194785,0,27,
18-09-2020 18:16:00.588,,,,1.54703007012953,-1.55248077423334,26,
18-09-2020 18:16:00.634,,,,1.59718143858618,-1.53919428966307,26,
18-09-2020 18:16:00.678,,,,1.54630290252126,-1.55267342104448,26,
18-09-2020 18:16:00.724,,,,1.5775321770945,-1.54439992248348,26,
18-09-2020 18:16:00.771,,,,7.40704781362205,0,26,
18-09-2020 18:16:00.820,,,,7.40704781362205,0,26,
18-09-2020 18:16:00.865,,,,1.20144502100117,-1.48325822706975,25,
18-09-2020 18:16:00.923,,,,1.51241997660856,-1.39757692584843,25,
18-09-2020 18:16:00.970,,,,1.52276281762509,-1.39472721701933,25,
18-09-2020 18:16:01.014,,,,1.38692097821308,-1.43215500775054,25,
18-09-2020 18:16:01.060,,,,6.58483853560059,0,25,
18-09-2020 18:16:01.107,,,,0.576017489199714,-1.50672617632373,24,
18-09-2020 18:16:01.180,,,,1.20286985872475,-1.32681643558301,24,
18-09-2020 18:16:01.226,,,,1.25767524214345,-1.31108701857606,24,
18-09-2020 18:16:01.273,,,,1.27946422016122,-1.30483347375951,24,
18-09-2020 18:16:01.319,,,,5.82584370742047,0,24,
18-09-2020 18:16:01.370,,,,5.82584370742047,0,24,
18-09-2020 18:16:01.415,,,,0.224745014501706,-1.46830433109253,23,
18-09-2020 18:16:01.458,,,,0.106800037426885,-1.50362689844173,23,
18-09-2020 18:16:01.505,,,,0.122664904696277,-1.49887563343234,23,
18-09-2020 18:16:01.550,,,,-0.0339962957930332,-1.54579306851548,23,
18-09-2020 18:16:01.596,,,,5.12753475108804,0,23,
18-09-2020 18:16:01.815,,,,5.12753475108804,0,23,
18-09-2020 18:16:02.018,,,,0.603242438747335,-1.08229331980207,21,
18-09-2020 18:16:02.221,,,,-0.233583147981742,-1.24159052116159,20,
18-09-2020 18:16:02.423,,,,0.444552188177228,-1.0080366731806,20,
18-09-2020 18:16:02.530,,,,-1.40069307176437,-1.55572852145257,19,
