Device time,"Ambient air temperature (℃)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel level input (L)","Instant engine power (based on acceleration) (kW)","Intake manifold absolute pressure (kPa)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
18-09-2020 18:18:25.276,,,,-0.658823529411765,,,,,,34.1176470588235,,,
18-09-2020 18:18:25.297,,49.7396401723239,,,0.461563625055556,14.3220641946111,,,-1.02591686349093,,-1.61142913202175,21,
18-09-2020 18:18:25.347,,,,,,,923,,,,,,
18-09-2020 18:18:25.392,,,,-0.658823529411765,,,,,,34.1176470588235,,,
18-09-2020 18:18:25.443,,49.615122152223,,,0.462411597472223,14.3229121670278,,,-0.918988308589779,,-1.57646958968091,21,
18-09-2020 18:18:25.491,,,,,,,920,,,,,,
18-09-2020 18:18:25.537,,,,-0.658823529411765,,,,,,34.1176470588235,,,
18-09-2020 18:18:25.584,,49.4913743941805,,,0.463193739138889,14.3236943086944,,,-1.00481130082872,,-1.50232304212003,20,
18-09-2020 18:18:25.629,,,,,,,920,,,,,,
18-09-2020 18:18:25.676,,,,-0.658823529411765,,,,,,34.1176470588235,,,
18-09-2020 18:18:25.697,,49.3892241713329,,,0.463791459083334,14.3242920286389,,,-1.48346602651742,,-1.58059894457718,19,
18-09-2020 18:18:25.914,,,,,,,918,,,,,,
18-09-2020 18:18:26.117,,,,-0.658823529411765,,,,,,34.1176470588235,,,
18-09-2020 18:18:26.321,,48.7839173568322,,,0.466565495083334,14.3270660646389,,,-1.43656608359715,,-1.35717271261595,16,
18-09-2020 18:18:26.523,,,,,,,902,,,,,,
18-09-2020 18:18:26.615,,,,-0.647058823529412,,,,,,35.2941176470588,,,
18-09-2020 18:18:26.661,,48.4336105713928,,,0.467794717305556,14.3282952868611,,,-2.52695862377486,,-1.82357818389958,13,
18-09-2020 18:18:26.710,,,,,,,900,,,,,,
18-09-2020 18:18:26.756,,,,-0.647058823529412,,,,,,35.2941176470588,,,
18-09-2020 18:18:26.802,,48.2908759111303,,,0.468302538472223,14.3288031080278,,,-2.0962057858007,,-1.59608094454283,13,
18-09-2020 18:18:26.848,,,,,,,894,,,,,,
18-09-2020 18:18:26.895,,,,-0.635294117647059,,,,,,36.4705882352941,,,
18-09-2020 18:18:26.940,,48.15214290036,,,0.468800084944445,14.3293006545,,,-1.61306564707249,,-1.34091594481809,13,
18-09-2020 18:18:26.960,,,,,,,870,,,,,,
18-09-2020 18:18:27.007,,,,-0.623529411764706,,,,,,37.6470588235294,,,
18-09-2020 18:18:27.054,,48.0342869112071,,,0.469182190611111,14.3296827601667,,,-1.91889424896981,,-1.51455306016279,12,
18-09-2020 18:18:27.101,,,,,,,798,,,,,,
18-09-2020 18:18:27.147,,,,-0.564705882352941,,,,,,43.5294117647059,,,
18-09-2020 18:18:27.164,,47.9220017957524,,,0.469548569944445,14.3300491395,,,-0.237034098092355,,-0.552276359443723,12,
18-09-2020 18:18:27.210,,,,,,,820,,,,,,
18-09-2020 18:18:27.255,,,,-0.494117647058823,,,,,,50.5882352941177,,,
18-09-2020 18:18:27.373,,47.7171193949157,,,0.470300290611111,14.3308008601667,,,,,,13,
18-09-2020 18:18:27.422,,,,,,,809,,,,,,
18-09-2020 18:18:27.439,,,,-0.458823529411765,,,,,,54.1176470588235,,,
18-09-2020 18:18:27.485,,47.607533198528,,,0.470705999666667,14.3312065692222,,,,,,13,
18-09-2020 18:18:27.531,,,,,,,852,,,,,,
18-09-2020 18:18:27.576,,,,-0.435294117647059,,,,,,56.4705882352941,,,
18-09-2020 18:18:27.624,,47.4729096856161,,,0.471207944111111,14.3317085136667,,,1.84950758787983,,0.48780294587321,13,
18-09-2020 18:18:27.672,,,,,,,826,,,,,,
18-09-2020 18:18:27.719,,,,-0.411764705882353,,,,,,58.8235294117647,,,
18-09-2020 18:18:27.788,,47.3148309799866,,,0.471802361888889,14.3323029314444,,,1.76864633973153,,0.445096992242832,13,
18-09-2020 18:18:27.832,,,,,,,854,,,,,,
18-09-2020 18:18:27.882,,,,-0.423529411764706,,,,,,57.6470588235294,,,
18-09-2020 18:18:27.929,,47.1808935701957,,,0.472310319194445,14.33281088875,,,0.925880980800283,,0,13,
18-09-2020 18:18:27.976,,,,,,,850,,,,,,
18-09-2020 18:18:28.022,,,,-0.423529411764706,,,,,,57.6470588235294,,,
18-09-2020 18:18:28.066,,47.0516904840426,,,0.472804099277778,14.3333046688333,,,0.925880980800283,,0,13,
18-09-2020 18:18:28.114,,,,,,,855,,,,,,
18-09-2020 18:18:28.160,,,,-0.423529411764706,,,,,,57.6470588235294,,,
18-09-2020 18:18:28.208,,46.918484897123,,,0.473317115027778,14.3338176845833,,,0.925880980800283,,0,13,
18-09-2020 18:18:28.253,,,,,,,864,,,,,,
18-09-2020 18:18:28.300,,,,-0.435294117647059,,,,,,56.4705882352941,,,
18-09-2020 18:18:28.343,,46.7925675589633,,,0.473805777805556,14.3343063473611,,,0.925880980800283,,0,13,
18-09-2020 18:18:28.390,,,,,,,862,,,,,,
18-09-2020 18:18:28.408,,,,-0.435294117647059,,,,,,56.4705882352941,,,
18-09-2020 18:18:28.454,,46.6907345802914,,,0.474203657611111,14.3347042271667,,,0.925880980800283,,0,13,
18-09-2020 18:18:28.500,,,,,,,865,,,,,,
18-09-2020 18:18:28.549,,,,-0.447058823529412,,,,,,55.2941176470588,,,
18-09-2020 18:18:28.599,,46.5575356933997,,,0.474727753694445,14.33522832325,,,0.925880980800283,,0,13,
18-09-2020 18:18:28.643,,,,,,,855,,,,,,
18-09-2020 18:18:28.688,,,,-0.447058823529412,,,,,,55.2941176470588,,,
18-09-2020 18:18:28.733,,46.4350821509025,,,0.475213190666667,14.3357137602222,,,0.925880980800283,,0,13,
18-09-2020 18:18:28.754,,,,,,,862,,,,,,
18-09-2020 18:18:28.799,,,,-0.447058823529412,,,,,,55.2941176470588,,,
18-09-2020 18:18:28.849,,46.3298769405065,,,0.4756331275,14.3361336970556,,,0.925880980800283,,0,13,
18-09-2020 18:18:28.899,,,,,,,867,,,,,,
18-09-2020 18:18:28.949,,,,-0.435294117647059,,,,,,56.4705882352941,,,
18-09-2020 18:18:29.000,,46.194407618201,,,0.476177787055556,14.3366783566111,,,0.925880980800283,,0,13,
18-09-2020 18:18:29.047,,,,,,,858,,,,,,
18-09-2020 18:18:29.081,,,,-0.447058823529412,,,,,,55.2941176470588,,,
18-09-2020 18:18:29.146,,46.0645315902969,,,0.47670414225,14.3372047118056,,,0.925880980800283,,0,13,
18-09-2020 18:18:29.193,,,,,,,864,,,,,,
18-09-2020 18:18:29.243,,,,-0.458823529411765,,,,,,54.1176470588235,,,
18-09-2020 18:18:29.289,,45.9375272668481,,,0.477222848027778,14.3377234175833,,,0.925880980800283,,0,13,
18-09-2020 18:18:29.311,,,,,,,863,,,,,,
18-09-2020 18:18:29.356,,,,-0.447058823529412,,,,,,55.2941176470588,,,
18-09-2020 18:18:29.403,,45.8376842942079,,,0.47763346675,14.3381340363056,,,0.925880980800283,,0,13,
18-09-2020 18:18:29.449,,,,,,,870,,,,,,
18-09-2020 18:18:29.497,,,,-0.458823529411765,,,,,,54.1176470588235,,,
18-09-2020 18:18:29.542,,45.7164459092155,,,0.478135488111111,14.3386360576667,,,0.925880980800283,,0,13,
18-09-2020 18:18:29.589,,,,,,,866,,,,,,
18-09-2020 18:18:29.634,,,,-0.458823529411765,,,,,,54.1176470588235,,,
18-09-2020 18:18:29.681,,45.5966640797039,,,0.478635095805556,14.3391356653611,,,0.925880980800283,,0,13,
18-09-2020 18:18:29.724,,,,,,,865,,,,,,
18-09-2020 18:18:29.768,,,,-0.458823529411765,,,,,,54.1176470588235,,,
18-09-2020 18:18:29.987,,45.3340175832265,,,0.4797435325,14.3402441020556,,,0.925880980800283,,0,13,
18-09-2020 18:18:30.189,,,,,,,869,,,,,,
18-09-2020 18:18:30.392,,,,-0.458823529411765,,,,,,54.1176470588235,,,
18-09-2020 18:18:30.598,,44.8238561975449,,,0.481948873444445,14.342449443,,,0.925880980800283,,0,13,
18-09-2020 18:18:30.741,,,,,,,857,,,,,,
18-09-2020 18:18:30.788,,,,-0.435294117647059,,,,,,56.4705882352941,,,
18-09-2020 18:18:30.861,,44.6092792018958,,,0.4828978005,14.3433983700556,,,0.925880980800283,,0,13,
18-09-2020 18:18:30.912,,,,,,,842,,,,,,
18-09-2020 18:18:30.934,,,,-0.435294117647059,,,,,,56.4705882352941,,,
18-09-2020 18:18:30.982,,44.5116378991206,,,0.483333859861111,14.3438344294167,,,0.925880980800283,,0,13,
18-09-2020 18:18:31.028,,,,,,,853,,,,,,
18-09-2020 18:18:31.074,,,,-0.423529411764706,,,,,,57.6470588235294,,,
18-09-2020 18:18:31.118,,44.4024727434361,,,0.483824581694445,14.34432515125,,,0.925880980800283,,0,13,
18-09-2020 18:18:31.164,,,,,,,843,,,,,,
18-09-2020 18:18:31.212,,,,-0.423529411764706,,,,,,57.6470588235294,,,
18-09-2020 18:18:31.257,,44.2910963317157,,,0.484328768277778,14.3448293378333,,,0.925880980800283,,0,13,
18-09-2020 18:18:31.303,,,,,,,851,,,,,,
18-09-2020 18:18:31.347,,,,-0.423529411764706,,,,,,57.6470588235294,,,
18-09-2020 18:18:31.393,,44.1836435726098,,,0.484818611888889,14.3453191814444,,,0.925880980800283,,0,13,
18-09-2020 18:18:31.438,,,,,,,842,,,,,,
18-09-2020 18:18:31.486,,,,-0.411764705882353,,,,,,58.8235294117647,,,
18-09-2020 18:18:31.533,,44.0738913213628,,,0.485322433388889,14.3458230029444,,,0.925880980800283,,0,13,
18-09-2020 18:18:31.580,,,,,,,846,,,,,,
18-09-2020 18:18:31.628,,,,-0.4,,,,,,60,,,
18-09-2020 18:18:31.646,,43.985432180675,,,0.485731090916667,14.3462316604722,,,0.925880980800283,,0,13,
18-09-2020 18:18:31.718,,,,,,,845,,,,,,
18-09-2020 18:18:31.766,,,,-0.388235294117647,,,,,,61.1764705882353,,,
18-09-2020 18:18:31.814,,43.8549980802726,,,0.486337970638889,14.3468385401944,,,0.925880980800283,,0,13,
18-09-2020 18:18:31.835,,,,,,,851,,,,,,
18-09-2020 18:18:31.885,,,,-0.364705882352941,,,,,,63.5294117647059,,,
18-09-2020 18:18:31.911,,43.7800096220611,,,0.486689181888889,14.3471897514444,,,0.925880980800283,,0,13,
18-09-2020 18:18:31.934,,,,,,,850,,,,,,
18-09-2020 18:18:31.985,,,,-0.352941176470588,,,,,,64.7058823529412,,,
18-09-2020 18:18:32.032,,43.6876096744505,,,0.487124323305556,14.3476248928611,,,0.925880980800283,,0,13,
18-09-2020 18:18:32.080,,,,,,,849,,,,,,
18-09-2020 18:18:32.126,,,,-0.341176470588235,,,,,,65.8823529411765,,,
18-09-2020 18:18:32.174,,43.579371500236,,,0.48763740225,14.3481379718056,,,0.925880980800283,,0,13,
18-09-2020 18:18:32.219,,,,,,,848,,,,,,
18-09-2020 18:18:32.267,,,,-0.329411764705882,,,,,,67.0588235294118,,,
18-09-2020 18:18:32.314,,43.4729352517422,,,0.488145471861111,14.3486460414167,,,0.925880980800283,,0,13,
18-09-2020 18:18:32.364,,,,,,,850,,,,,,
18-09-2020 18:18:32.411,,,,-0.317647058823529,,,,,,68.2352941176471,,,
18-09-2020 18:18:32.457,,43.365843885714,,,0.488660265,14.3491608345556,,,0.925880980800283,,0,13,
18-09-2020 18:18:32.501,,,,,,,855,,,,,,
18-09-2020 18:18:32.548,,,,-0.329411764705882,,,,,,67.0588235294118,,,
18-09-2020 18:18:32.592,,43.2649886968032,,,0.489148436305556,14.3496490058611,,,0.925880980800283,,0,13,
18-09-2020 18:18:32.638,,,,,,,858,,,,,,
18-09-2020 18:18:32.685,,,,-0.341176470588235,,,,,,65.8823529411765,,,
18-09-2020 18:18:32.733,,43.1604820788941,,,0.489657703722223,14.3501582732778,,,0.925880980800283,,0,13,
18-09-2020 18:18:32.776,,,,,,,864,,,,,,
18-09-2020 18:18:32.821,,,,-0.329411764705882,,,,,,67.0588235294118,,,
18-09-2020 18:18:32.867,,43.0620306217908,,,0.490140703555556,14.3506412731111,,,0.925880980800283,,0,13,
18-09-2020 18:18:32.913,,,,,,,876,,,,,,
18-09-2020 18:18:32.957,,,,-0.317647058823529,,,,,,68.2352941176471,,,
18-09-2020 18:18:33.002,,42.9628971997939,,,0.490630264055556,14.3511308336111,,,0.925880980800283,,0,13,
18-09-2020 18:18:33.048,,,,,,,891,,,,,,
18-09-2020 18:18:33.093,,,,-0.341176470588235,,,,,,65.8823529411765,,,
18-09-2020 18:18:33.138,,42.8675606452547,,,0.491158253055556,14.3516588226111,,,2.19359918977683,,0.508656044056613,14,
18-09-2020 18:18:33.184,,,,,,,889,,,,,,
18-09-2020 18:18:33.229,,,,-0.352941176470588,,,,,,64.7058823529412,,,
18-09-2020 18:18:33.332,,42.7328099108341,,,0.491910550833334,14.3524111203889,,,2.10264070038622,,0.464048682196408,14,
18-09-2020 18:18:33.382,,,,,,,908,,,,,,
18-09-2020 18:18:33.430,,,,-0.341176470588235,,,,,,65.8823529411765,,,
18-09-2020 18:18:33.479,,42.6312192247864,,,0.492482351666667,14.3529829212222,,,2.08218460189163,,0.454016714934092,14,
18-09-2020 18:18:33.527,,,,,,,923,,,,,,
18-09-2020 18:18:33.576,,,,-0.294117647058823,,,,,,70.5882352941177,,,
18-09-2020 18:18:33.622,,42.5330491415451,,,0.493038767277778,14.3535393368333,,,2.07105313564333,,0.448557682508432,14,
18-09-2020 18:18:33.671,,,,,,,941,,,,,,
18-09-2020 18:18:33.719,,,,-0.270588235294118,,,,,,72.9411764705882,,,
18-09-2020 18:18:33.764,,42.4358994443934,,,0.493593218611112,14.3540937881667,,,1.15640300830817,,0,14,
18-09-2020 18:18:33.809,,,,,,,950,,,,,,
18-09-2020 18:18:33.855,,,,-0.235294117647059,,,,,,76.4705882352941,,,
18-09-2020 18:18:33.968,,42.3031875564695,,,0.494441219027778,14.3549417885833,,,2.37684376538175,,0.436902459428801,15,
18-09-2020 18:18:34.175,,,,,,,968,,,,,,
18-09-2020 18:18:34.377,,,,-0.270588235294118,,,,,,72.9411764705882,,,
18-09-2020 18:18:34.582,,41.924739416803,,,0.497171090583334,14.3576716601389,,,2.89974627655812,,0.503593928284841,16,
18-09-2020 18:18:34.784,,,,,,,1032,,,,,,
18-09-2020 18:18:34.847,,,,-0.270588235294118,,,,,,72.9411764705882,,,
18-09-2020 18:18:34.895,,41.7362801228342,,,0.498560604361112,14.3590611739167,,,2.74317614777301,,0.436407699893667,16,
18-09-2020 18:18:34.945,,,,,,,1051,,,,,,
18-09-2020 18:18:34.992,,,,-0.294117647058823,,,,,,70.5882352941177,,,
18-09-2020 18:18:35.041,,41.649092404889,,,0.499210279027778,14.3597108485833,,,2.74036037529847,,0.435199416206095,16,
18-09-2020 18:18:35.087,,,,,,,1033,,,,,,
18-09-2020 18:18:35.133,,,,-0.423529411764706,,,,,,57.6470588235294,,,
18-09-2020 18:18:35.182,,41.565847901668,,,0.499834771916667,14.3603353414722,,,2.2594008258019,,0.228813572430337,16,
18-09-2020 18:18:35.228,,,,,,,1067,,,,,,
18-09-2020 18:18:35.297,,,,-0.494117647058823,,,,,,50.5882352941177,,,
18-09-2020 18:18:35.345,,41.469783832141,,,0.500560391027778,14.3610609605833,,,1.72617591705105,,0,16,
18-09-2020 18:18:35.394,,,,,,,1037,,,,,,
18-09-2020 18:18:35.440,,,,-0.564705882352941,,,,,,43.5294117647059,,,
18-09-2020 18:18:35.486,,41.3870883195218,,,0.501189481694445,14.36169005125,,,1.72617591705105,,0,16,
18-09-2020 18:18:35.549,,,,,,,1046,,,,,,
18-09-2020 18:18:35.620,,,,-0.635294117647059,,,,,,36.4705882352941,,,
18-09-2020 18:18:35.671,,41.2800428701863,,,0.502009916361112,14.3625104859167,,,1.72617591705105,,0,16,
18-09-2020 18:18:35.717,,,,,,,1031,,,,,,
18-09-2020 18:18:35.766,,,,-0.647058823529412,,,,,,35.2941176470588,,,
18-09-2020 18:18:35.813,,41.198407171318,,,0.502640284361112,14.3631408539167,,,1.72617591705105,,0,16,
18-09-2020 18:18:35.860,,,,,,,1010,,,,,,
18-09-2020 18:18:35.905,,,,-0.658823529411765,,,,,,34.1176470588235,,,
18-09-2020 18:18:35.953,,41.1181106395344,,,0.503264300805556,14.3637648703611,,,1.72617591705105,,0,16,
18-09-2020 18:18:35.999,,,,,,,1001,,,,,,
18-09-2020 18:18:36.046,,,,-0.670588235294118,,,,,,32.9411764705882,,,
18-09-2020 18:18:36.117,,41.0215227119633,,,0.503945774972223,14.3644463445278,,,0.459652704355873,,-0.440634611838185,15,
18-09-2020 18:18:36.163,,,,,,,1009,,,,,,
18-09-2020 18:18:36.208,,,,-0.682352941176471,,,,,,31.7647058823529,,,
18-09-2020 18:18:36.252,,40.9422149054758,,,0.504509109138889,14.3650096786944,,,0.378182596032473,,-0.477925125917499,15,
18-09-2020 18:18:36.298,,,,,,,973,,,,,,
18-09-2020 18:18:36.343,,,,-0.682352941176471,,,,,,31.7647058823529,,,
18-09-2020 18:18:36.390,,40.8614859261915,,,0.505086084138889,14.3655866536944,,,0.371657865530041,,-0.480911626852282,15,
18-09-2020 18:18:36.437,,,,,,,983,,,,,,
18-09-2020 18:18:36.483,,,,-0.670588235294118,,,,,,32.9411764705882,,,
18-09-2020 18:18:36.527,,40.7822747886028,,,0.505655739972223,14.3661563095278,,,0.365031736806475,,-0.483944539800877,15,
18-09-2020 18:18:36.572,,,,,,,999,,,,,,
18-09-2020 18:18:36.617,,,,-0.552941176470588,,,,,,44.7058823529412,,,
18-09-2020 18:18:36.665,,40.7030237437821,,,0.506229170805556,14.3667297403611,,,1.42232512772721,,0,15,
18-09-2020 18:18:36.763,,,,,,,1022,,,,,,
18-09-2020 18:18:36.830,,,,-0.0117647058823529,,,,,,98.8235294117647,,,
18-09-2020 18:18:36.875,,40.5875037666674,,,0.507164111694445,14.36766468125,,,2.76493991768842,,0.445746809642987,16,
18-09-2020 18:18:36.945,,,,,,,980,,,,,,
18-09-2020 18:18:37.018,,,,0,,,,,,100,,,
18-09-2020 18:18:37.070,,40.4816382520025,,,0.508028653027778,14.3685292225833,,,2.67919391511712,,0.408952112231116,16,
18-09-2020 18:18:37.117,,,,,,,1105,,,,,,
18-09-2020 18:18:37.163,,,,0.011764705882353,,,,,,101.176470588235,,,
18-09-2020 18:18:37.210,,40.4088113510166,,,0.508692395361112,14.3691929649167,,,4.08433718565676,,0.813336440278535,17,
18-09-2020 18:18:37.257,,,,,,,1101,,,,,,
18-09-2020 18:18:37.303,,,,0.0235294117647059,,,,,,102.352941176471,,,
18-09-2020 18:18:37.355,,40.3376218239078,,,0.509414548361112,14.3699151179167,,,5.6244474850171,,1.20787388830307,18,
18-09-2020 18:18:37.404,,,,,,,1174,,,,,,
18-09-2020 18:18:37.452,,,,0.0235294117647059,,,,,,102.352941176471,,,
18-09-2020 18:18:37.502,,40.2654216888452,,,0.510151617361112,14.3706521869167,,,4.78094724354858,,0.886134640644224,18,
18-09-2020 18:18:37.552,,,,,,,1201,,,,,,
18-09-2020 18:18:37.600,,,,0.0352941176470588,,,,,,103.529411764706,,,
18-09-2020 18:18:37.648,,40.1976661554252,,,0.510921080944445,14.3714216505,,,6.87892623861762,,1.44121882377059,19,
18-09-2020 18:18:37.700,,,,,,,1244,,,,,,
18-09-2020 18:18:37.746,,,,0.0588235294117648,,,,,,105.882352941176,,,
18-09-2020 18:18:37.791,,40.1346265239545,,,0.511716980944445,14.3722175505,,,7.55022189568447,,1.43453557169083,20,
18-09-2020 18:18:37.839,,,,,,,1301,,,,,,
18-09-2020 18:18:37.885,,,,0.0705882352941177,,,,,,107.058823529412,,,
18-09-2020 18:18:37.933,,40.0723832237214,,,0.512507673166667,14.3730082427222,,,6.16773744746758,,0.959942280590553,20,
18-09-2020 18:18:37.983,,,,,,,1343,,,,,,
18-09-2020 18:18:38.133,,,,0.0705882352941177,,,,,,107.058823529412,,,
18-09-2020 18:18:38.333,,39.9166086453147,,,0.514953887388889,14.3754544569444,,,8.7691305179716,,1.33625609957481,22,
18-09-2020 18:18:38.536,,,,,,,1505,,,,,,
18-09-2020 18:18:38.740,,,,0.188235294117647,,,,,,118.823529411765,,,
18-09-2020 18:18:38.888,,39.7524622132473,,,0.518957638944445,14.3794582085,,,13.3443748631483,,1.56786606359908,26,
18-09-2020 18:18:38.938,,,,,,,1712,,,,,,
18-09-2020 18:18:39.009,,,,0.247058823529412,,,,,,124.705882352941,,,
18-09-2020 18:18:39.066,,39.7044225521792,,,0.520290430194445,14.38079099975,,,14.2937365062858,,1.52541266901769,27,
18-09-2020 18:18:39.132,,,,,,,1814,,,,,,
18-09-2020 18:18:39.170,,,,0.305882352941177,,,,,,130.588235294118,,,
18-09-2020 18:18:39.231,,39.6670395763318,,,0.521622253583334,14.3821228231389,,,18.4149243119818,,1.92637294718956,29,
18-09-2020 18:18:39.299,,,,,,,1880,,,,,,
18-09-2020 18:18:39.424,,,,0.388235294117647,,,,,,138.823529411765,,,
18-09-2020 18:18:39.522,,39.6140409708447,,,0.524130345611112,14.3846309151667,,,22.0494651182497,,2.10285235940876,31,
18-09-2020 18:18:39.662,,,,,,,2083,,,,,,
18-09-2020 18:18:39.723,,,,0.576470588235294,,,,,,157.647058823529,,,
18-09-2020 18:18:39.809,,39.5804777749957,,,0.5268357955,14.3873363650556,,,28.5143211020604,,2.41321857851556,34,
18-09-2020 18:18:39.873,,,,,,,2218,,,,,,
18-09-2020 18:18:39.987,,,,0.729411764705882,,,,,,172.941176470588,,,
18-09-2020 18:18:40.104,,39.5646515018835,,,0.529874650722223,14.3903752202778,,,35.7581268726695,,2.6742209772333,37,
18-09-2020 18:18:40.164,,,,,,,2422,,,,,,
18-09-2020 18:18:40.210,,,,0.823529411764706,,,,,,182.352941176471,,,
18-09-2020 18:18:40.258,,39.5628594189706,,,0.531539768722223,14.3920403382778,,,40.3608493683895,,2.70443327686585,39,
18-09-2020 18:18:40.306,,,,,,,2523,,,,,,
18-09-2020 18:18:40.350,,,,0.823529411764706,,,,,,182.352941176471,,,
18-09-2020 18:18:40.408,,39.5672997791371,,,0.533247324194445,14.39374789375,,,47.771699009336,,3.1358876844446,41,
18-09-2020 18:18:40.453,,,,,,,2623,,,,,,
18-09-2020 18:18:40.589,,,,0.847058823529412,,,,,,184.705882352941,,,
18-09-2020 18:18:40.634,,39.5878139132652,,,0.536004569527778,14.3965051390833,,,57.4808510003473,,3.36764301507666,44,
18-09-2020 18:18:40.709,,,,,,,2803,,,,,,
18-09-2020 18:18:40.752,,,,0.91764705882353,,,,,,191.764705882353,,,
18-09-2020 18:18:40.801,,39.6063320139521,,,0.538096544527778,14.3985971140833,,,59.3114678831644,,3.19010984281914,45,
18-09-2020 18:18:40.858,,,,,,,2929,,,,,,
18-09-2020 18:18:40.901,,,,1.02352941176471,,,,,,202.352941176471,,,
18-09-2020 18:18:40.950,,39.6287046613059,,,0.540034589527778,14.4005351590833,,,65.7588845235045,,3.21448017885625,47,
18-09-2020 18:18:41.009,,,,,,,3039,,,,,,
18-09-2020 18:18:41.055,,,,1.10588235294118,,,,,,210.588235294118,,,
18-09-2020 18:18:41.267,,39.6890537157314,,,0.544363280833334,14.4048638503889,,,68.0406597721528,,2.58656950683897,49,
18-09-2020 18:18:41.470,,,,,,,3333,,,,,,
18-09-2020 18:18:41.673,,,,1.2,,,,,,220,,,
18-09-2020 18:18:41.877,,39.9003016903089,,,0.554021869083334,14.4145224386389,,,102.151511874668,,2.90359478346058,57,
18-09-2020 18:18:41.960,,,,,,,3832,,,,,,
18-09-2020 18:18:42.007,,,,1.27058823529412,,,,,,227.058823529412,,,
18-09-2020 18:18:42.053,,39.9742098065588,,,0.556998960527778,14.4174995300833,,,127.191727699935,,3.54941761865597,61,
18-09-2020 18:18:42.271,,,,,,,3954,,,,,,
18-09-2020 18:18:42.475,,,,1.34117647058824,,,,,,234.117647058824,,,
18-09-2020 18:18:42.679,,40.3196427430874,,,0.568823316194445,14.42932388575,,,165.915288388631,,3.37275661816276,68,
18-09-2020 18:18:42.883,,,,,,,4506,,,,,,
18-09-2020 18:18:42.969,,,,1.30588235294118,,,,,,230.588235294118,,,
18-09-2020 18:18:43.017,,40.5421305876186,,,0.575765377472223,14.4362659470278,,,213.551752678613,,3.96902214413981,74,
18-09-2020 18:18:43.063,,,,,,,4742,,,,,,
18-09-2020 18:18:43.114,,,,1.31764705882353,,,,,,231.764705882353,,,
18-09-2020 18:18:43.163,,40.6429752302355,,,0.578843793361112,14.4393443629167,,,230.445404244382,,4.10574071581817,76,
18-09-2020 18:18:43.230,,,,,,,4848,,,,,,
18-09-2020 18:18:43.277,,,,1.31764705882353,,,,,,231.764705882353,,,
18-09-2020 18:18:43.321,,40.7549824012927,,,0.582232766555556,14.4427333361111,,,231.706535847223,,3.50512493956507,77,
18-09-2020 18:18:43.368,,,,,,,4954,,,,,,
18-09-2020 18:18:43.412,,,,1.28235294117647,,,,,,228.235294117647,,,
18-09-2020 18:18:43.460,,40.857708613838,,,0.585272320083334,14.4457728896389,,,252.815862225323,,3.91390758242312,79,
18-09-2020 18:18:43.506,,,,,,,5057,,,,,,
18-09-2020 18:18:43.559,,,,1.29411764705882,,,,,,229.411764705882,,,
18-09-2020 18:18:43.608,,40.969877628803,,,0.588565764527778,14.4490663340833,,,248.630821482,,2.82002838302167,80,
18-09-2020 18:18:43.653,,,,,,,5167,,,,,,
18-09-2020 18:18:43.701,,,,1.25882352941176,,,,,,225.882352941176,,,
18-09-2020 18:18:43.749,,41.0813497163899,,,0.591774978027778,14.4522755475833,,,266.328273302267,,2.84390278334472,82,
18-09-2020 18:18:43.798,,,,,,,5254,,,,,,
18-09-2020 18:18:43.848,,,,1.23529411764706,,,,,,223.529411764706,,,
18-09-2020 18:18:43.895,,41.2016187864769,,,0.595175239694445,14.45567580925,,,291.272261170684,,3.3911518917473,84,
18-09-2020 18:18:43.941,,,,,,,5339,,,,,,
18-09-2020 18:18:43.987,,,,1.23529411764706,,,,,,223.529411764706,,,
18-09-2020 18:18:44.034,,41.3185518385847,,,0.598462218027778,14.4589627875833,,,294.7569406468,,2.90354381006271,85,
18-09-2020 18:18:44.080,,,,,,,5446,,,,,,
18-09-2020 18:18:44.124,,,,1.18823529411765,,,,,,218.823529411765,,,
18-09-2020 18:18:44.172,,41.4366803777605,,,0.601764168916667,14.4622647384722,,,305.064928168163,,2.95485484127849,86,
18-09-2020 18:18:44.216,,,,,,,5512,,,,,,
18-09-2020 18:18:44.262,,,,1.17647058823529,,,,,,217.647058823529,,,
18-09-2020 18:18:44.308,,41.5572081511404,,,0.605080749583334,14.4655813191389,,,325.416400371862,,2.98224603326982,88,
18-09-2020 18:18:44.353,,,,,,,5598,,,,,,
18-09-2020 18:18:44.397,,,,1.14117647058824,,,,,,214.117647058824,,,
18-09-2020 18:18:44.493,,41.7247256872822,,,0.609672427694445,14.47017299725,,,327.155560658949,,2.31899906212257,89,
18-09-2020 18:18:44.538,,,,,,,5715,,,,,,
18-09-2020 18:18:44.583,,,,1.10588235294118,,,,,,210.588235294118,,,
18-09-2020 18:18:44.627,,41.8497131867703,,,0.613053927027778,14.4735544965833,,,354.803719301551,,2.80868264919441,91,
18-09-2020 18:18:44.674,,,,,,,5806,,,,,,
18-09-2020 18:18:44.719,,,,1.07058823529412,,,,,,207.058823529412,,,
18-09-2020 18:18:44.767,,41.9821991555097,,,0.616623670138889,14.4771242396944,,,365.70277211857,,2.80158706545353,92,
18-09-2020 18:18:44.814,,,,,,,5869,,,,,,
18-09-2020 18:18:44.867,,,,1.03529411764706,,,,,,203.529411764706,,,
