Device time,"Ambient air temperature (℃)","Average speed (km/h)","Barometric pressure (kPa)","Calculated boost (bar)","Distance travelled (km)","Distance travelled (total) (km)","Engine RPM (rpm)","Fuel level input (L)","Instant engine power (based on acceleration) (kW)","Intake manifold absolute pressure (kPa)","Throttle position (%)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
12-09-2020 19:49:16.280,,55.0626829301466,,,0.900654282972222,14.7611548525278,,,94.2455418786839,,,-0.157485644175625,61,
12-09-2020 19:49:16.314,,,,,,,1906,,,,,,,
12-09-2020 19:49:16.359,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:16.427,,55.0774742277234,,,0.90314638375,14.7636469533056,,,93.9658452824351,,,-0.188703691312161,61,
12-09-2020 19:49:16.474,,,,,,,1899,,,,,,,
12-09-2020 19:49:16.535,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:16.587,,55.0907320128843,,,0.90580363375,14.7663042033056,,,88.4601441738456,,,-0.291477053556402,60,
12-09-2020 19:49:16.632,,,,,,,1898,,,,,,,
12-09-2020 19:49:16.668,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:16.713,,55.101170027207,,,0.907905800416667,14.7684063699722,,,86.603581708527,,,-0.502148996846906,60,
12-09-2020 19:49:16.776,,,,,,,1894,,,,,,,
12-09-2020 19:49:16.823,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:16.881,,55.1150426052614,,,0.910712655416667,14.7712132249722,,,86.9561615907336,,,-0.462140276247862,60,
12-09-2020 19:49:16.944,,,,,,,1890,,,,,,,
12-09-2020 19:49:17.014,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:17.064,,55.1299606563624,,,0.91374918375,14.7742497533056,,,87.1812133243244,,,-0.436602710482019,60,
12-09-2020 19:49:17.094,,,,,,,1887,,,,,,,
12-09-2020 19:49:17.137,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:17.209,,55.1418133608391,,,0.916175897083333,14.7766764666389,,,91.0288077969283,,,0,60,
12-09-2020 19:49:17.252,,,,,,,1884,,,,,,,
12-09-2020 19:49:17.295,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:49:17.354,,55.1535341339606,,,0.918586840416667,14.7790874099722,,,91.0288077969283,,,0,60,
12-09-2020 19:49:17.410,,,,,,,1883,,,,,,,
12-09-2020 19:49:17.459,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:17.494,,55.1648404302722,,,0.920923927083333,14.7814244966389,,,91.0288077969283,,,0,60,
12-09-2020 19:49:17.569,,,,,,,1873,,,,,,,
12-09-2020 19:49:17.613,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:17.687,,55.1771109609637,,,0.924085273277778,14.7845858428333,,,82.6911977926253,,,-0.445619596795546,59,
12-09-2020 19:49:17.719,,,,,,,1863,,,,,,,
12-09-2020 19:49:17.763,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:49:17.796,,55.1839846403292,,,0.925865316388889,14.7863658859444,,,82.4477718061787,,,-0.473710345375391,59,
12-09-2020 19:49:17.840,,,,,,,1860,,,,,,,
12-09-2020 19:49:17.871,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:17.916,,55.1915576850488,,,0.927833985777778,14.7883345553333,,,82.2684985872278,,,-0.494398025413838,59,
12-09-2020 19:49:17.950,,,,,,,1858,,,,,,,
12-09-2020 19:49:17.994,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:18.018,,55.1979962178498,,,0.929513679722222,14.7900142492778,,,81.9601734722831,,,-0.529977970723678,59,
12-09-2020 19:49:18.066,,,,,,,1853,,,,,,,
12-09-2020 19:49:18.096,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:18.139,,55.2055889639693,,,0.931501735527778,14.7920023050833,,,86.5528033180725,,,0,59,
12-09-2020 19:49:18.174,,,,,,,1851,,,,,,,
12-09-2020 19:49:18.218,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:18.250,,55.2124870591002,,,0.933315505333333,14.7938160748889,,,86.5528033180725,,,0,59,
12-09-2020 19:49:18.295,,,,,,,1844,,,,,,,
12-09-2020 19:49:18.320,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:49:18.365,,55.2195967266614,,,0.935191477527778,14.7956920470833,,,86.5528033180725,,,0,59,
12-09-2020 19:49:18.395,,,,,,,1840,,,,,,,
12-09-2020 19:49:18.439,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:49:18.474,,55.2245817374815,,,0.93695581175,14.7974563813056,,,77.0359421779926,,,-0.609244094767578,58,
12-09-2020 19:49:18.519,,,,,,,1833,,,,,,,
12-09-2020 19:49:18.551,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:49:18.595,,55.2300776819162,,,0.938908304416667,14.7994088739722,,,77.0346270840403,,,-0.609398469839444,58,
12-09-2020 19:49:18.620,,,,,,,1825,,,,,,,
12-09-2020 19:49:18.665,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:49:18.908,,55.2441616242186,,,0.943947259027778,14.8044478285833,,,78.6293631015313,,,-0.42219702550374,58,
12-09-2020 19:49:19.116,,,,,,,1797,,,,,,,
12-09-2020 19:49:19.335,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:49:19.566,,55.2521599097435,,,0.95418750925,14.8146880788056,,,68.306208178082,,,-0.693438900252503,56,
12-09-2020 19:49:19.791,,,,,,,1757,,,,,,,
12-09-2020 19:49:20.012,,,,-0.670588235294118,,,,,,32.9411764705882,,,,
12-09-2020 19:49:20.237,,55.249472936319,,,0.964433343138889,14.8249339126944,,,66.2967482519947,,,-0.472706172498878,55,
12-09-2020 19:49:20.319,,,,,,,1752,,,,,,,
12-09-2020 19:49:20.384,,,,-0.623529411764706,,,,,,37.6470588235294,,,,
12-09-2020 19:49:20.435,,55.248686191737,,,0.967463863,14.8279644325556,,,66.4568725991886,,,-0.452884373474685,55,
12-09-2020 19:49:20.483,,,,,,,1747,,,,,,,
12-09-2020 19:49:20.519,,,,-0.623529411764706,,,,,,37.6470588235294,,,,
12-09-2020 19:49:20.594,,55.2480586091017,,,0.969892340638889,14.8303929101944,,,66.1231718633496,,,-0.494193200245523,55,
12-09-2020 19:49:20.639,,,,,,,1743,,,,,,,
12-09-2020 19:49:20.675,,,,-0.623529411764706,,,,,,37.6470588235294,,,,
12-09-2020 19:49:20.722,,55.2475594654314,,,0.971838772305555,14.8323393418611,,,68.173077259392,,,-0.240435333368687,55,
12-09-2020 19:49:20.749,,,,,,,1737,,,,,,,
12-09-2020 19:49:20.797,,,,-0.623529411764706,,,,,,37.6470588235294,,,,
12-09-2020 19:49:20.828,,55.2471454270465,,,0.973458215222222,14.8339587847778,,,70.1153606389687,,,0,55,
12-09-2020 19:49:20.872,,,,,,,1730,,,,,,,
12-09-2020 19:49:20.936,,,,-0.623529411764706,,,,,,37.6470588235294,,,,
12-09-2020 19:49:20.979,,55.2465584999742,,,0.975768910361111,14.8362694799167,,,70.1153606389687,,,0,55,
12-09-2020 19:49:21.024,,,,,,,1731,,,,,,,
12-09-2020 19:49:21.056,,,,-0.623529411764706,,,,,,37.6470588235294,,,,
12-09-2020 19:49:21.100,,55.24608877437,,,0.977622425638889,14.8381229951944,,,70.1153606389687,,,0,55,
12-09-2020 19:49:21.140,,,,,,,1731,,,,,,,
12-09-2020 19:49:21.169,,,,-0.623529411764706,,,,,,37.6470588235294,,,,
12-09-2020 19:49:21.216,,55.2456405546578,,,0.979397657583333,14.8398982271389,,,70.1153606389687,,,0,55,
12-09-2020 19:49:21.248,,,,,,,1728,,,,,,,
12-09-2020 19:49:21.296,,,,-0.611764705882353,,,,,,38.8235294117647,,,,
12-09-2020 19:49:21.319,,55.2452445444459,,,0.980964887166667,14.8414654567222,,,70.1153606389687,,,0,55,
12-09-2020 19:49:21.363,,,,,,,1722,,,,,,,
12-09-2020 19:49:21.395,,,,-0.623529411764706,,,,,,37.6470588235294,,,,
12-09-2020 19:49:21.441,,55.244777286045,,,0.982828116055556,14.8433286856111,,,70.1153606389687,,,0,55,
12-09-2020 19:49:21.471,,,,,,,1722,,,,,,,
12-09-2020 19:49:21.549,,,,-0.623529411764706,,,,,,37.6470588235294,,,,
12-09-2020 19:49:21.632,,55.244049063966,,,0.985747453416667,14.8462480229722,,,70.1153606389687,,,0,55,
12-09-2020 19:49:21.678,,,,,,,1720,,,,,,,
12-09-2020 19:49:21.718,,,,-0.623529411764706,,,,,,37.6470588235294,,,,
12-09-2020 19:49:21.750,,55.2436004536967,,,0.987550264805556,14.8480508343611,,,70.1153606389687,,,0,55,
12-09-2020 19:49:21.797,,,,,,,1717,,,,,,,
12-09-2020 19:49:21.832,,,,-0.611764705882353,,,,,,38.8235294117647,,,,
12-09-2020 19:49:21.858,,55.2431915859332,,,0.989200840777778,14.8497014103333,,,70.1153606389687,,,0,55,
12-09-2020 19:49:21.903,,,,,,,1717,,,,,,,
12-09-2020 19:49:21.937,,,,-0.623529411764706,,,,,,37.6470588235294,,,,
12-09-2020 19:49:21.981,,55.2427292185915,,,0.99108205925,14.8515826288056,,,70.1153606389687,,,0,55,
12-09-2020 19:49:22.016,,,,,,,1715,,,,,,,
12-09-2020 19:49:22.060,,,,-0.611764705882353,,,,,,38.8235294117647,,,,
12-09-2020 19:49:22.091,,55.2423180937218,,,0.992754083694445,14.85325465325,,,70.1153606389687,,,0,55,
12-09-2020 19:49:22.136,,,,,,,1710,,,,,,,
12-09-2020 19:49:22.170,,,,-0.611764705882353,,,,,,38.8235294117647,,,,
12-09-2020 19:49:22.207,,55.2401004100171,,,0.994492183194445,14.85499275275,,,61.5344318502323,,,-0.608419548208573,54,
12-09-2020 19:49:22.252,,,,,,,1707,,,,,,,
12-09-2020 19:49:22.314,,,,-0.611764705882353,,,,,,38.8235294117647,,,,
12-09-2020 19:49:22.357,,55.2372302025721,,,0.996745268694445,14.85724583825,,,61.9421160497697,,,-0.557017727089165,54,
12-09-2020 19:49:22.402,,,,,,,1706,,,,,,,
12-09-2020 19:49:22.436,,,,-0.611764705882353,,,,,,38.8235294117647,,,,
12-09-2020 19:49:22.512,,55.2342876573562,,,0.999066811194445,14.85956738075,,,62.2053666703914,,,-0.523826444900341,54,
12-09-2020 19:49:22.557,,,,,,,1705,,,,,,,
12-09-2020 19:49:22.614,,,,-0.611764705882353,,,,,,38.8235294117647,,,,
12-09-2020 19:49:22.672,,55.2312556608343,,,1.00147118519444,14.86197175475,,,62.5689028212306,,,-0.477990917751931,54,
12-09-2020 19:49:22.717,,,,,,,1700,,,,,,,
12-09-2020 19:49:22.764,,,,-0.623529411764706,,,,,,37.6470588235294,,,,
12-09-2020 19:49:22.974,,55.2255853515659,,,1.00599860969444,14.86649917925,,,66.3600008883042,,,0,54,
12-09-2020 19:49:23.198,,,,,,,1694,,,,,,,
12-09-2020 19:49:23.355,,,,-0.611764705882353,,,,,,38.8235294117647,,,,
12-09-2020 19:49:23.573,,55.2144904349808,,,1.01499043019444,14.87549099975,,,66.3600008883042,,,0,54,
12-09-2020 19:49:23.800,,,,,,,1682,,,,,,,
12-09-2020 19:49:23.956,,,,-0.364705882352941,,,,,,63.5294117647059,,,,
12-09-2020 19:49:24.179,,55.1943918378377,,,1.02390947188889,14.8844100414444,,,61.4443052668176,,,-0.166598850938404,53,
12-09-2020 19:49:24.347,,,,,,,1671,,,,,,,
12-09-2020 19:49:24.411,,,,-0.2,,,,,,80,,,,
12-09-2020 19:49:24.458,,55.1852608500279,,,1.02802021372222,14.8885207832778,,,61.5306931454745,,,-0.15550134654214,53,
12-09-2020 19:49:24.492,,,,,,,1669,,,,,,,
12-09-2020 19:49:24.537,,,,-0.176470588235294,,,,,,82.3529411764706,,,,
12-09-2020 19:49:24.568,,55.181671382938,,,1.02964369058333,14.8901442601389,,,61.3853789710917,,,-0.174168603038362,53,
12-09-2020 19:49:24.614,,,,,,,1670,,,,,,,
12-09-2020 19:49:24.671,,,,-0.164705882352941,,,,,,83.5294117647059,,,,
12-09-2020 19:49:24.717,,55.1768680863329,,,1.03182598030556,14.8923265498611,,,60.8502039419017,,,-0.242917915228313,53,
12-09-2020 19:49:24.763,,,,,,,1667,,,,,,,
12-09-2020 19:49:24.796,,,,-0.188235294117647,,,,,,81.1764705882353,,,,
12-09-2020 19:49:24.841,,55.1728548761757,,,1.03365651344444,14.894157083,,,62.741184349297,,,0,53,
12-09-2020 19:49:24.874,,,,,,,1666,,,,,,,
12-09-2020 19:49:24.918,,,,-0.176470588235294,,,,,,82.3529411764706,,,,
12-09-2020 19:49:24.949,,55.1693843520044,,,1.03524429480556,14.8957448643611,,,62.741184349297,,,0,53,
12-09-2020 19:49:24.995,,,,,,,1670,,,,,,,
12-09-2020 19:49:25.019,,,,-0.164705882352941,,,,,,83.5294117647059,,,,
12-09-2020 19:49:25.064,,55.16568847615,,,1.03694130475,14.8974418743056,,,62.741184349297,,,0,53,
12-09-2020 19:49:25.098,,,,,,,1671,,,,,,,
12-09-2020 19:49:25.143,,,,-0.176470588235294,,,,,,82.3529411764706,,,,
12-09-2020 19:49:25.173,,55.1622260126004,,,1.03853699047222,14.8990375600278,,,62.741184349297,,,0,53,
12-09-2020 19:49:25.265,,,,,,,1671,,,,,,,
12-09-2020 19:49:25.295,,,,-0.176470588235294,,,,,,82.3529411764706,,,,
12-09-2020 19:49:25.369,,55.15598314793,,,1.04142615297222,14.9019267225278,,,62.741184349297,,,0,53,
12-09-2020 19:49:25.416,,,,,,,1673,,,,,,,
12-09-2020 19:49:25.441,,,,-0.176470588235294,,,,,,82.3529411764706,,,,
12-09-2020 19:49:25.567,,,100,,,,,,,,,,,
12-09-2020 19:49:25.594,,55.1521647776987,,,1.04480511897222,14.9053056885278,,,69.7748490753083,,,0.430552412522944,54,
12-09-2020 19:49:25.641,,,,,,,1685,,,,,,,
12-09-2020 19:49:25.671,,,,-0.176470588235294,,,,,,82.3529411764706,,,,
12-09-2020 19:49:25.716,,55.150101392202,,,1.04663993097222,14.9071405005278,,,69.7373880458992,,,0.425829234301124,54,
12-09-2020 19:49:25.743,,,,,,,1691,,,,,,,
12-09-2020 19:49:25.787,,,,-0.152941176470588,,,,,,84.7058823529412,,,,
12-09-2020 19:49:25.820,,55.1483640515745,,,1.04818984947222,14.9086904190278,,,69.7642679585786,,,0.429218319443056,54,
12-09-2020 19:49:25.883,,,,,,,1693,,,,,,,
12-09-2020 19:49:25.937,,,,-0.176470588235294,,,,,,82.3529411764706,,,,
12-09-2020 19:49:25.983,,55.1456235371403,,,1.05064536297222,14.9111459325278,,,69.9445362078523,,,0.451946981268045,54,
12-09-2020 19:49:26.019,,,,,,,1700,,,,,,,
12-09-2020 19:49:26.062,,,,-0.176470588235294,,,,,,82.3529411764706,,,,
12-09-2020 19:49:26.094,,55.1437770217255,,,1.05230650647222,14.9128070760278,,,66.3600008883042,,,0,54,
12-09-2020 19:49:26.140,,,,,,,1710,,,,,,,
12-09-2020 19:49:26.173,,,,-0.176470588235294,,,,,,82.3529411764706,,,,
12-09-2020 19:49:26.219,,55.1416988259168,,,1.05418044297222,14.9146810125278,,,66.3600008883042,,,0,54,
12-09-2020 19:49:26.268,,,,,,,1715,,,,,,,
12-09-2020 19:49:26.325,,,,-0.188235294117647,,,,,,81.1764705882353,,,,
12-09-2020 19:49:26.372,,55.1413850902269,,,1.05651248269444,14.91701305225,,,74.180470182996,,,0.503220064937933,55,
12-09-2020 19:49:26.399,,,,,,,1720,,,,,,,
12-09-2020 19:49:26.443,,,,-0.2,,,,,,80,,,,
12-09-2020 19:49:26.475,,55.1411736064973,,,1.05809350963889,14.9185940791944,,,74.6781389849211,,,0.56482650484071,55,
12-09-2020 19:49:26.521,,,,,,,1726,,,,,,,
12-09-2020 19:49:26.554,,,,-0.188235294117647,,,,,,81.1764705882353,,,,
12-09-2020 19:49:26.598,,55.1409218421901,,,1.05997362963889,14.9204741991944,,,74.5667406859411,,,0.551036505176602,55,
12-09-2020 19:49:26.670,,,,,,,1733,,,,,,,
12-09-2020 19:49:26.739,,,,-0.211764705882353,,,,,,78.8235294117647,,,,
12-09-2020 19:49:26.783,,55.1405476587535,,,1.06279140797222,14.9232919775278,,,74.0966271102257,,,0.492841127773478,55,
12-09-2020 19:49:26.815,,,,,,,1738,,,,,,,
12-09-2020 19:49:26.860,,,,-0.235294117647059,,,,,,76.4705882352941,,,,
12-09-2020 19:49:27.076,,55.1441543797933,,,1.06734947508333,14.9278500446389,,,77.2554214057497,,,0.394601983762034,56,
12-09-2020 19:49:27.300,,,,,,,1752,,,,,,,
12-09-2020 19:49:27.532,,,,-0.4,,,,,,60,,,,
12-09-2020 19:49:27.754,,55.1524116279144,,,1.07790609263889,14.9384066621944,,,75.7959880312617,,,0.217164801459903,56,
12-09-2020 19:49:27.976,,,,,,,1763,,,,,,,
12-09-2020 19:49:28.212,,,,-0.694117647058824,,,,,,30.5882352941176,,,,
12-09-2020 19:49:28.396,,55.1600712513692,,,1.08789311552778,14.9483936850833,,,75.2804716932885,,,0.154488582017713,56,
12-09-2020 19:49:28.435,,,,,,,1755,,,,,,,
12-09-2020 19:49:28.481,,,,-0.741176470588235,,,,,,25.8823529411765,,,,
12-09-2020 19:49:28.515,,55.1614774573426,,,1.08973598530556,14.9502365548611,,,75.3288064250471,,,0.160365094615342,56,
12-09-2020 19:49:28.563,,,,,,,1755,,,,,,,
12-09-2020 19:49:28.593,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:28.638,,55.1629220777228,,,1.09164594619444,14.95214651575,,,74.0097921792841,,,0,56,
12-09-2020 19:49:28.671,,,,,,,1755,,,,,,,
12-09-2020 19:49:28.715,,,,-0.741176470588235,,,,,,25.8823529411765,,,,
12-09-2020 19:49:28.738,,55.1641017181894,,,1.09321018952778,14.9537107590833,,,74.0097921792841,,,0,56,
12-09-2020 19:49:28.783,,,,,,,1765,,,,,,,
12-09-2020 19:49:28.816,,,,-0.741176470588235,,,,,,25.8823529411765,,,,
12-09-2020 19:49:28.860,,55.1655296829608,,,1.09510936575,14.9556099353056,,,74.0097921792841,,,0,56,
12-09-2020 19:49:28.895,,,,,,,1754,,,,,,,
12-09-2020 19:49:28.940,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:28.970,,55.1668120441393,,,1.09682075841667,14.9573213279722,,,74.0097921792841,,,0,56,
12-09-2020 19:49:29.016,,,,,,,1750,,,,,,,
12-09-2020 19:49:29.084,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:29.131,,55.1686743062036,,,1.09931610597222,14.9598166755278,,,74.0097921792841,,,0,56,
12-09-2020 19:49:29.217,,,,,,,1752,,,,,,,
12-09-2020 19:49:29.278,,,,-0.741176470588235,,,,,,25.8823529411765,,,,
12-09-2020 19:49:29.325,,55.1709184281242,,,1.10233952730556,14.9628400968611,,,74.0097921792841,,,0,56,
12-09-2020 19:49:29.357,,,,,,,1747,,,,,,,
12-09-2020 19:49:29.401,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:29.437,,55.1722010417179,,,1.10407298086111,14.9645735504167,,,74.0097921792841,,,0,56,
12-09-2020 19:49:29.484,,,,,,,1746,,,,,,,
12-09-2020 19:49:29.512,,,,-0.741176470588235,,,,,,25.8823529411765,,,,
12-09-2020 19:49:29.558,,55.1735939244678,,,1.10596801463889,14.9664685841944,,,74.0097921792841,,,0,56,
12-09-2020 19:49:29.591,,,,,,,1744,,,,,,,
12-09-2020 19:49:29.635,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:29.705,,55.1732476163985,,,1.10820342547222,14.9687039950278,,,66.2056274077449,,,-0.48398602527135,55,
12-09-2020 19:49:29.751,,,,,,,1742,,,,,,,
12-09-2020 19:49:29.820,,,,-0.741176470588235,,,,,,25.8823529411765,,,,
12-09-2020 19:49:29.865,,55.1728643122401,,,1.11065544463889,14.9711560141944,,,65.9606863497085,,,-0.514307288153948,55,
12-09-2020 19:49:29.896,,,,,,,1735,,,,,,,
12-09-2020 19:49:29.943,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:29.971,,55.1726123834797,,,1.11226746713889,14.9727680366944,,,65.9146961020741,,,-0.520000422656344,55,
12-09-2020 19:49:30.016,,,,,,,1740,,,,,,,
12-09-2020 19:49:30.060,,,,-0.741176470588235,,,,,,25.8823529411765,,,,
12-09-2020 19:49:30.090,,55.1723278698738,,,1.11409612088889,14.9745966904444,,,65.8990586415315,,,-0.521936184491163,55,
12-09-2020 19:49:30.136,,,,,,,1734,,,,,,,
12-09-2020 19:49:30.167,,,,-0.741176470588235,,,,,,25.8823529411765,,,,
12-09-2020 19:49:30.213,,55.1720368488359,,,1.11596751269445,14.97646808225,,,70.1153606389687,,,0,55,
12-09-2020 19:49:30.276,,,,,,,1727,,,,,,,
12-09-2020 19:49:30.321,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:30.365,,55.1716798144081,,,1.11829092047222,14.9787914900278,,,70.1153606389687,,,0,55,
12-09-2020 19:49:30.396,,,,,,,1723,,,,,,,
12-09-2020 19:49:30.441,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:49:30.511,,55.1713331327214,,,1.12052895908333,14.9810295286389,,,70.1153606389687,,,0,55,
12-09-2020 19:49:30.557,,,,,,,1719,,,,,,,
12-09-2020 19:49:30.672,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:30.716,,55.1708555322156,,,1.12365939255556,14.9841599621111,,,70.1153606389687,,,0,55,
12-09-2020 19:49:30.748,,,,,,,1717,,,,,,,
12-09-2020 19:49:30.792,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:49:30.816,,55.1706230708696,,,1.12518209658333,14.9856826661389,,,70.1153606389687,,,0,55,
12-09-2020 19:49:30.860,,,,,,,1713,,,,,,,
12-09-2020 19:49:30.903,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:49:30.933,,55.1687579045233,,,1.12693898508333,14.9874395546389,,,62.4824878935591,,,-0.488886323213465,54,
12-09-2020 19:49:31.088,,,,,,,1711,,,,,,,
12-09-2020 19:49:31.312,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:49:31.534,,55.1592807927024,,,1.13595324708333,14.9964538166389,,,64.2055884593823,,,-0.27163358897531,54,
12-09-2020 19:49:31.758,,,,,,,1698,,,,,,,
12-09-2020 19:49:31.988,,,,-0.705882352941177,,,,,,29.4117647058824,,,,
12-09-2020 19:49:32.214,,55.1487413797775,,,1.14615081858333,15.0066513881389,,,64.8887665843959,,,-0.185496819842521,54,
12-09-2020 19:49:32.436,,,,,,,1689,,,,,,,
12-09-2020 19:49:32.513,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:49:32.561,,55.1434498836573,,,1.15135062558333,15.0118511951389,,,65.0971528680565,,,-0.159222967462137,54,
12-09-2020 19:49:32.632,,,,,,,1690,,,,,,,
12-09-2020 19:49:32.705,,,,-0.717647058823529,,,,,,28.2352941176471,,,,
12-09-2020 19:49:32.753,,55.1405277891978,,,1.15423790358333,15.0147384731389,,,66.3600008883042,,,0,54,
12-09-2020 19:49:32.778,,,,,,,1702,,,,,,,
12-09-2020 19:49:32.822,,,,-0.729411764705882,,,,,,27.0588235294118,,,,
12-09-2020 19:49:32.853,,55.1390116156023,,,1.15574416308333,15.0162447326389,,,66.3600008883042,,,0,54,
12-09-2020 19:49:32.901,,,,,,,1693,,,,,,,
12-09-2020 19:49:32.938,,,,-0.705882352941177,,,,,,29.4117647058824,,,,
12-09-2020 19:49:32.971,,55.1372333390116,,,1.15751412558333,15.0180146951389,,,66.3600008883042,,,0,54,
12-09-2020 19:49:33.056,,,,,,,1678,,,,,,,
12-09-2020 19:49:33.078,,,,-0.658823529411765,,,,,,34.1176470588235,,,,
12-09-2020 19:49:33.123,,55.1349552854668,,,1.15978990308333,15.0202904726389,,,66.3600008883042,,,0,54,
12-09-2020 19:49:33.193,,,,,,,1682,,,,,,,
12-09-2020 19:49:33.237,,,,-0.635294117647059,,,,,,36.4705882352941,,,,
12-09-2020 19:49:33.310,,55.1321629956316,,,1.16258823408333,15.0230888036389,,,66.3600008883042,,,0,54,
12-09-2020 19:49:33.328,,,,,,,1686,,,,,,,
12-09-2020 19:49:33.396,,,,-0.588235294117647,,,,,,41.1764705882353,,,,
12-09-2020 19:49:33.440,,55.1302239522002,,,1.16454352608333,15.0250440956389,,,66.3600008883042,,,0,54,
12-09-2020 19:49:33.474,,,,,,,1688,,,,,,,
12-09-2020 19:49:33.521,,,,-0.505882352941176,,,,,,49.4117647058824,,,,
12-09-2020 19:49:33.548,,55.1286163664114,,,1.16616740058333,15.0266679701389,,,66.3600008883042,,,0,54,
12-09-2020 19:49:33.595,,,,,,,1693,,,,,,,
12-09-2020 19:49:33.665,,,,-0.423529411764706,,,,,,57.6470588235294,,,,
12-09-2020 19:49:33.745,,55.1257161832399,,,1.16911007058333,15.0296106401389,,,66.3600008883042,,,0,54,
12-09-2020 19:49:33.791,,,,,,,1696,,,,,,,
12-09-2020 19:49:33.863,,,,-0.329411764705882,,,,,,67.0588235294118,,,,
12-09-2020 19:49:33.910,,55.1232833242136,,,1.17159032808333,15.0320908976389,,,66.3600008883042,,,0,54,
12-09-2020 19:49:33.980,,,,,,,1702,,,,,,,
12-09-2020 19:49:34.016,,,,-0.270588235294118,,,,,,72.9411764705882,,,,
12-09-2020 19:49:34.090,,55.1206389256633,,,1.17429832608333,15.0347988956389,,,66.3600008883042,,,0,54,
12-09-2020 19:49:34.136,,,,,,,1705,,,,,,,
12-09-2020 19:49:34.181,,,,-0.258823529411765,,,,,,74.1176470588235,,,,
12-09-2020 19:49:34.215,,55.1188277883156,,,1.17616083258333,15.0366614021389,,,66.3600008883042,,,0,54,
12-09-2020 19:49:34.249,,,,,,,1713,,,,,,,
12-09-2020 19:49:34.363,,,,-0.223529411764706,,,,,,77.6470588235294,,,,
12-09-2020 19:49:34.395,,55.1185486133391,,,1.17891825758333,15.0394188271389,,,73.5646873073828,,,0.42699227936472,55,
12-09-2020 19:49:34.441,,,,,,,1721,,,,,,,
12-09-2020 19:49:34.473,,,,-0.2,,,,,,80,,,,
12-09-2020 19:49:34.520,,55.118356575702,,,1.18082697911111,15.0413275486667,,,73.7932302449608,,,0.455283618292618,55,
12-09-2020 19:49:34.549,,,,,,,1725,,,,,,,
12-09-2020 19:49:34.597,,,,-0.164705882352941,,,,,,83.5294117647059,,,,
12-09-2020 19:49:34.671,,55.118126183068,,,1.18313295341667,15.0436335229722,,,73.9806816218546,,,0.478488231361845,55,
12-09-2020 19:49:34.699,,,,,,,1735,,,,,,,
12-09-2020 19:49:34.716,,,,-0.105882352941176,,,,,,89.4117647058824,,,,
12-09-2020 19:49:34.777,,55.1179638669436,,,1.18475386452778,15.0452544340833,,,74.1049258246265,,,0.493868425944528,55,
12-09-2020 19:49:34.822,,,,,,,1742,,,,,,,
12-09-2020 19:49:34.865,,,,-0.0588235294117646,,,,,,94.1176470588235,,,,
12-09-2020 19:49:34.896,,55.1177812300247,,,1.18657705647222,15.0470776260278,,,70.1153606389687,,,0,55,
12-09-2020 19:49:34.941,,,,,,,1748,,,,,,,
12-09-2020 19:49:34.973,,,,-0.0705882352941177,,,,,,92.9411764705882,,,,
